household_id,person_id,age,m_age,w_age_group,m_age_group,birth_av,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
100016,24,68,79.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
100019,30,60,63.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100029,43,56,59.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100037,45,61,61.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100044,51,53,64.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100050,62,56,57.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
620997,63,56,57.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100063,82,60,62.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100154,147,56,62.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100185,185,50,59.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100203,199,60,61.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
621150,200,60,61.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
1142097,201,60,61.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100236,224,55,59.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100279,279,41,42.0,40-44,40-44,0,306.0,143920.0,0.0021261812117843244,0.0025375799794972956,False
621226,280,41,42.0,40-44,40-44,0,306.0,143920.0,0.0021261812117843244,0.0025375799794972956,False
1142173,281,41,42.0,40-44,40-44,0,306.0,143920.0,0.0021261812117843244,0.0025375799794972956,False
621229,287,49,51.0,45-49,50-59,0,9.0,126448.0,7.117550297355435e-05,0.000142861577032545,False
100296,308,65,61.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
621243,309,65,61.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100452,416,41,44.0,40-44,40-44,0,306.0,143920.0,0.0021261812117843244,0.0025375799794972956,False
621399,417,41,44.0,40-44,40-44,0,306.0,143920.0,0.0021261812117843244,0.0025375799794972956,False
1663293,419,41,44.0,40-44,40-44,0,306.0,143920.0,0.0021261812117843244,0.0025375799794972956,False
100504,458,60,66.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
621451,459,60,66.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100529,481,39,41.0,35-39,40-44,0,850.0,91392.0,0.009300595238095238,0.011092303164943135,False
621476,482,39,41.0,35-39,40-44,0,850.0,91392.0,0.009300595238095238,0.011092303164943135,False
621484,492,87,89.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
100540,497,63,65.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
621487,498,63,65.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100549,509,62,63.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100565,523,37,39.0,35-39,35-39,0,1311.0,77504.0,0.016915255986787777,0.017954713578626585,False
100609,546,41,43.0,40-44,40-44,0,306.0,143920.0,0.0021261812117843244,0.0025375799794972956,False
621556,547,41,43.0,40-44,40-44,0,306.0,143920.0,0.0021261812117843244,0.0025375799794972956,False
100616,551,57,65.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
621563,552,57,65.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100630,568,74,75.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
100632,571,78,76.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
100637,575,49,50.0,45-49,50-59,0,9.0,126448.0,7.117550297355435e-05,0.000142861577032545,False
100642,586,54,54.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
1142536,588,54,54.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100664,610,59,70.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
100695,632,64,73.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
621769,699,73,79.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
100876,754,39,38.0,35-39,35-39,0,1311.0,77504.0,0.016915255986787777,0.017954713578626585,False
621823,755,39,38.0,35-39,35-39,0,1311.0,77504.0,0.016915255986787777,0.017954713578626585,False
100912,779,47,66.0,45-49,60-69,0,1.0,11424.0,8.753501400560224e-05,0.00012704172510523542,False
100926,787,55,58.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
621983,849,52,58.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
101083,881,64,69.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
101100,893,59,69.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
622047,894,59,69.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
101192,921,65,66.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
101251,949,52,54.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
101303,964,53,56.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
101318,985,60,64.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
622265,986,60,64.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
101322,994,58,56.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
1143216,996,58,56.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
101349,1065,59,69.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
101351,1072,58,61.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
622298,1073,58,61.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
622303,1094,63,69.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
1143250,1095,63,69.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
622305,1108,53,55.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
101459,1210,59,55.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
622408,1215,58,57.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
101465,1230,83,82.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
101491,1247,57,67.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
1143560,1386,88,91.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
101778,1437,60,55.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
101869,1475,61,68.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
101872,1478,64,66.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
101875,1482,57,67.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
101883,1485,42,45.0,40-44,45-49,0,205.0,108528.0,0.0018889134601208905,0.002681412735206321,False
101913,1515,59,59.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
102024,1566,66,67.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
1143918,1568,66,67.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
102083,1634,57,64.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
102085,1638,46,48.0,45-49,45-49,0,14.0,128240.0,0.0001091703056768559,0.00018828130844141962,False
623044,1647,48,67.0,45-49,60-69,0,1.0,11424.0,8.753501400560224e-05,0.00012704172510523542,False
102118,1660,54,60.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
623096,1667,59,60.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
1144043,1668,59,60.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
102234,1707,52,65.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
623181,1708,52,65.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
623208,1738,55,51.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
102301,1772,63,63.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
102331,1784,55,56.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
623329,1834,63,66.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
102474,1868,64,83.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
102483,1877,62,69.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
102500,1890,55,60.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
102609,1973,62,,50+,,0,,,,,False
102609,1974,55,,50+,,0,,,,,False
102664,1991,46,47.0,45-49,45-49,0,14.0,128240.0,0.0001091703056768559,0.00018828130844141962,False
102669,1994,58,59.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
102680,2005,61,62.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
102689,2015,52,53.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
102758,2076,50,56.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
102785,2092,44,56.0,40-44,50-59,0,58.0,47152.0,0.0012300644723447574,0.002035791158600543,False
102812,2126,61,62.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
102826,2141,63,66.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
102833,2156,58,58.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
102877,2175,57,57.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
102895,2200,71,74.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
102974,2278,70,76.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
1144868,2280,70,76.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
623929,2294,52,70.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
102984,2296,82,83.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
623957,2322,54,52.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
1144910,2334,56,59.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
103070,2370,62,59.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
624052,2420,60,59.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
103110,2432,56,62.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
624057,2433,56,62.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
624082,2479,62,65.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
103150,2489,62,63.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
624116,2513,51,56.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
624122,2533,53,56.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
103176,2540,69,83.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
624123,2541,69,83.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
103177,2542,45,42.0,45-49,40-44,0,18.0,26768.0,0.0006724447101016139,0.00017815788462328922,False
103203,2571,50,50.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
103232,2591,63,63.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
103234,2606,44,58.0,40-44,50-59,0,58.0,47152.0,0.0012300644723447574,0.002035791158600543,False
