hid,wp,age,gender,marital_status,employment,driving_licence,age_discrete,htype,hsize,nbcars,nbcars_agg,role
110001,1.6069244265,57,1,4,1,1,5,210,2,2,2,2
110008,0.6558759848,57,1,2,2,1,5,220,3,1,1,1
110011,0.2794617955,16,2,1,1,2,2,220,4,2,2,3
110024,0.7464319615,17,2,1,1,2,2,220,4,0,0,4
110026,0.5250009972,53,2,1,2,1,5,10,1,0,0,1
110027,0.8607336179,61,1,2,1,1,5,220,3,3,3,1
110028,0.2941985778,42,1,2,1,1,4,220,3,1,1,1
110034,1.1874711291,29,2,1,1,1,4,210,2,2,2,2
110037,0.6973223694,43,1,2,2,1,4,220,3,1,1,1
110038,0.3963170061,16,1,1,1,2,2,220,5,3,3,4
110039,0.8912564334,59,1,2,1,1,5,210,2,1,1,1
110041,1.0930339158,60,2,4,1,1,5,210,2,1,1,2
110044,1.8825781374,43,2,2,3,1,4,220,4,1,1,1
110048,3.5805902016,51,1,2,1,1,5,220,3,1,1,1
110052,0.7519296338,9,1,1,5,2,1,220,4,0,0,3
110057,0.6131694759,50,2,2,1,1,5,220,3,1,1,2
110058,0.4987518172,46,2,2,1,1,5,220,4,1,1,2
110059,0.4659119478,39,1,2,1,1,4,220,4,1,1,1
110062,2.0195039838,66,1,2,4,1,6,210,2,1,1,1
110064,0.4520369814,40,1,1,1,2,4,230,2,1,1,2
110072,1.8645897487,55,2,2,1,1,5,210,2,2,2,2
110073,0.3366365043,48,2,2,2,1,5,220,3,2,2,2
110074,1.6937301562,21,1,1,1,1,3,230,4,1,1,3
110075,1.4352624416,21,1,1,3,1,3,230,3,1,1,3
110081,1.9437053195,16,2,1,1,2,2,220,4,2,2,3
110099,0.758343538,57,1,2,1,1,5,10,1,1,1,1
110105,2.1241024734,36,2,2,1,1,4,220,4,2,2,2
110111,1.2962848798,19,2,1,1,1,3,230,2,1,1,2
110112,0.6217078841,62,2,2,1,1,5,220,3,1,1,2
110113,0.6809944595,71,2,2,4,1,6,210,2,2,2,2
110121,0.8278644673,34,2,2,1,1,4,220,3,2,2,2
110123,0.3796328812,65,1,2,4,1,6,210,2,1,1,1
110125,2.2751572434,18,1,1,1,1,3,220,5,1,1,3
110127,1.6835413795,23,2,1,1,1,3,210,2,2,2,2
110129,0.3434777039,18,1,1,1,2,3,220,6,1,1,3
110131,0.8541543262,31,2,2,1,1,4,220,4,3,3,2
110133,1.0792358379,49,1,2,1,1,5,210,2,2,2,2
110137,1.0605264489,87,1,2,4,1,6,30,2,2,2,1
110138,0.7405129245,53,1,1,1,1,5,10,1,1,1,1
110141,0.7661568478,43,2,2,1,1,4,220,4,1,1,2
110143,0.6813429684,64,2,4,4,1,5,10,1,1,1,1
110145,0.6346300322,51,1,2,1,1,5,10,1,1,1,1
110147,0.9690752059,71,2,2,4,1,6,210,2,1,1,1
110149,0.3120510672,55,2,2,1,1,5,210,2,2,2,2
110151,1.7639341434,37,1,1,2,1,4,220,3,0,0,3
110152,1.8286155098,28,2,1,1,1,4,30,2,1,1,1
110153,4.3760701525,33,1,1,1,1,4,10,1,1,1,1
110157,0.3575993132,72,1,2,1,1,6,210,2,2,2,1
110161,0.4963682311,8,1,1,5,2,1,230,2,1,1,2
110162,0.7371176441,16,1,1,1,2,2,220,5,0,0,3
110163,0.6505469264,22,2,1,1,1,3,220,4,3,3,3
110164,0.9137115266,31,2,2,2,2,4,220,5,1,1,2
110172,0.2527136462,37,1,2,1,1,4,220,4,2,2,1
110174,0.4033519207,44,2,2,1,1,5,210,2,2,2,1
110176,0.2880280014,17,2,1,1,2,2,220,5,2,2,3
110181,1.8069768775,86,2,2,4,2,6,210,2,0,0,2
110184,0.6437608062,16,2,1,1,2,2,220,5,3,3,4
110186,1.9818734807,19,2,1,1,2,3,230,2,0,0,2
110187,0.4700737445,68,1,2,4,1,6,210,2,1,1,1
110192,0.8528366057,48,2,2,1,1,5,220,3,2,2,2
110197,2.1279184092,31,2,1,1,1,4,220,4,2,2,2
110202,1.7862961364,55,2,4,1,1,5,230,2,4,4,1
110208,2.8252507826,66,1,1,4,2,6,10,1,0,0,1
110209,1.2549601535,41,2,2,2,1,4,210,2,1,1,2
110211,1.2372697763,61,1,2,2,1,5,220,3,2,2,1
110218,0.4122700213,66,2,2,4,1,6,210,2,2,2,1
110221,0.4473693463,64,2,2,4,1,5,210,2,2,2,1
110222,2.7300477289,40,2,1,1,1,4,230,2,2,2,2
110224,1.0062597188,19,2,1,1,2,3,220,3,2,2,3
110226,1.9331969068,18,1,1,1,2,3,230,2,1,1,2
110232,0.6226241132,14,2,1,5,2,1,220,5,2,2,3
110233,0.5704717388,53,1,2,1,2,5,210,2,0,0,2
110234,0.7070365504,74,2,3,4,1,6,10,1,0,0,1
110237,1.7444444374,6,1,1,5,2,1,220,4,2,2,3
110245,2.3793591578,29,1,1,1,1,4,10,1,0,0,1
110248,0.6358429727,19,1,1,3,2,3,220,4,2,2,4
110253,3.0103524804,31,1,1,1,1,4,210,2,2,2,2
110256,0.6654316339,65,1,2,4,1,6,210,2,1,1,1
110257,1.5887750137,46,2,1,1,1,5,230,2,1,1,1
110259,0.5040282271,57,2,2,1,1,5,210,2,2,2,2
110262,0.4980070768,45,1,2,1,1,5,220,4,1,1,1
110264,0.5399857039,51,1,1,1,1,5,220,4,1,1,1
110266,0.6390455698,50,2,1,1,1,5,210,2,1,1,2
110268,0.5363496789,70,2,4,4,1,6,10,1,1,1,1
110269,0.9436329688,72,1,1,4,1,6,10,1,1,1,1
110271,0.4146128831,78,2,4,4,2,6,230,2,1,1,1
110272,1.14765596,40,1,2,1,1,4,220,3,1,1,1
110275,0.4495148768,57,2,1,1,1,5,10,1,1,1,1
110277,0.8684028352,67,2,2,4,1,6,210,2,1,1,1
110278,2.1185999515,56,1,1,1,1,5,10,1,0,0,1
110279,0.7692685702,43,2,2,1,1,4,220,4,1,1,2
110281,0.5085185396,67,2,4,4,1,6,210,2,2,2,1
110284,0.8472124722,54,1,2,1,1,5,220,3,1,1,1
110286,1.3709936462,61,2,4,1,1,5,10,1,1,1,1
110288,0.3945797891,66,1,2,1,1,6,10,1,1,1,1
110296,1.8870367209,36,2,1,1,1,4,10,1,0,0,1
110297,1.2349801361,87,2,3,4,2,6,10,1,0,0,1
110302,0.930176223,61,2,2,4,1,5,210,2,1,1,2
110305,0.4171528377,54,2,2,1,1,5,210,2,2,2,2
110308,1.1317357872,77,1,2,1,1,6,210,2,3,3,1
110321,1.2623575146,55,1,1,1,2,5,10,1,0,0,1
110325,1.2170764876,9,1,1,5,2,1,220,3,1,1,3
110327,1.0451875044,12,1,1,5,2,1,220,5,1,1,5
110328,1.2662283957,27,2,1,1,1,4,210,2,1,1,2
110337,0.8385279654,66,2,1,1,1,6,210,2,1,1,1
110341,0.3650602321,77,2,1,4,1,6,10,1,0,0,1
110343,0.762136336,52,1,4,1,2,5,210,2,1,1,1
110345,1.0231231761,20,2,1,3,2,3,10,1,0,0,1
110352,0.5016148344,13,1,1,5,2,1,220,5,1,1,4
110353,0.9036486404,49,2,2,1,1,5,220,5,1,1,1
110355,0.751906427,57,2,3,2,1,5,10,1,1,1,1
110356,0.2263485112,45,2,2,1,1,5,220,5,2,2,2
110358,2.4852128747,43,2,2,1,1,4,230,3,1,1,1
110359,0.6861643552,12,1,1,5,2,1,220,3,1,1,3
110362,0.6615509451,72,2,3,4,2,6,10,1,0,0,1
110365,0.6949082657,8,2,1,5,2,1,230,2,0,0,2
110366,0.8677386526,49,1,2,1,1,5,220,4,3,3,1
110367,0.9984524891,30,1,1,1,1,4,220,3,2,2,1
110369,0.4296137901,62,1,2,2,1,5,220,4,1,1,1
110373,0.9657367151,58,1,2,2,1,5,10,1,1,1,1
110375,0.3628022248,56,1,2,1,1,5,220,8,2,2,1
110381,0.6706266574,33,2,1,1,1,4,10,1,1,1,1
110382,0.9892996987,92,1,2,4,2,6,210,2,1,1,1
110388,1.1243588157,10,1,1,5,2,1,220,4,2,2,3
110393,1.8968187075,72,2,1,4,2,6,10,1,0,0,1
110396,1.7300587248,61,1,1,1,1,5,10,1,1,1,1
110401,0.6048718134,73,2,2,4,1,6,210,2,1,1,2
110403,0.35973484,70,2,2,4,1,6,210,2,1,1,2
110405,0.913775053,58,1,2,1,1,5,220,3,2,2,1
110409,0.9961949796,27,1,1,3,2,4,30,3,0,0,1
110413,1.8581379884,39,1,2,2,1,4,220,5,1,1,1
110414,0.5332973272,60,2,1,2,1,5,10,1,1,1,1
110418,0.6720550445,54,2,2,1,1,5,220,4,1,1,1
110421,2.0400071034,45,2,2,1,2,5,30,5,2,2,3
110422,0.8274459536,17,1,1,3,2,2,220,5,2,2,4
110423,0.5985998616,30,2,2,1,1,4,220,3,1,1,2
110424,0.7609231989,72,1,2,4,1,6,210,2,1,1,1
110426,4.8201178321,57,1,2,1,1,5,210,2,1,1,1
110429,1.6172760857,68,1,4,4,1,6,10,1,1,1,1
110433,1.3554722189,61,2,2,1,2,5,210,2,1,1,2
110438,0.419970916,76,1,2,4,2,6,210,2,0,0,1
110443,0.7187988632,16,2,1,3,2,2,220,4,2,2,3
110447,0.5181536838,48,1,2,1,1,5,220,5,1,1,2
110452,0.3804019532,66,2,2,4,1,6,210,2,2,2,1
110454,0.5299011624,11,1,1,5,2,1,220,5,2,2,5
110461,0.4993829599,10,1,1,5,2,1,220,4,1,1,3
110463,0.5709715653,65,2,2,4,1,6,210,2,1,1,2
110469,0.6753487764,60,2,1,1,1,5,210,2,0,0,2
110471,1.6341499351,36,2,2,1,1,4,220,4,1,1,2
110472,0.5348814146,68,2,3,1,1,6,10,1,0,0,1
110479,0.7527860679,48,2,2,1,1,5,210,2,2,2,2
110481,0.2373681404,51,1,2,1,1,5,220,5,2,2,1
110482,0.4251539721,77,2,2,4,2,6,210,2,0,0,1
110483,1.1159406132,64,2,2,4,1,5,210,2,1,1,2
110486,0.6488770515,21,1,1,1,1,3,220,4,1,1,4
110488,2.0792567855,29,2,1,1,1,4,10,1,1,1,1
110495,0.6226225873,69,1,2,4,1,6,210,2,2,2,2
110499,0.3940944254,14,2,1,5,2,1,220,4,1,1,4
110504,0.7580378361,34,2,2,1,1,4,30,4,0,0,1
110506,1.3777108747,88,2,3,4,2,6,10,1,0,0,1
110509,1.3286006141,52,1,1,1,1,5,210,2,2,2,1
110514,0.4792464082,59,1,4,2,2,5,10,1,0,0,1
110526,0.6333926705,75,2,2,4,2,6,210,2,1,1,2
110535,0.6612884321,70,1,2,4,1,6,210,2,1,1,1
110537,1.6361292134,73,2,3,4,2,6,10,1,0,0,1
110538,0.4883795706,82,1,2,4,1,6,210,2,1,1,1
110539,1.1155714902,54,1,1,1,1,5,10,1,1,1,1
110542,0.9265586341,28,2,1,3,2,4,220,3,3,3,3
110543,0.3975910087,77,2,3,4,1,6,10,1,1,1,1
110556,1.0927178947,85,2,3,4,2,6,10,1,0,0,1
110559,0.4992577502,70,1,2,4,1,6,210,2,1,1,1
110563,1.4471707204,31,1,2,1,1,4,210,2,1,1,1
110564,0.93765582,70,1,2,4,1,6,210,2,1,1,1
110565,2.5767337036,40,2,2,1,2,4,220,3,1,1,1
110567,1.7827294678,44,2,1,1,1,5,220,3,3,3,2
110569,1.9703030728,58,2,3,2,2,5,10,1,0,0,1
110573,0.2487062224,52,1,1,1,1,5,10,1,1,1,1
110574,0.6333190378,79,1,2,4,1,6,210,2,1,1,1
110576,0.5435384928,53,1,2,1,1,5,220,4,2,2,2
110579,0.3982781466,9,1,1,5,2,1,220,4,1,1,4
110581,0.9509125816,57,1,2,1,1,5,220,4,0,0,1
110582,0.4702765413,6,1,1,5,2,1,220,5,0,0,5
110583,0.5808245709,73,2,2,4,1,6,210,2,1,1,2
110588,0.2322602333,16,2,1,1,2,2,220,4,1,1,4
110592,0.2459344361,62,2,4,2,2,5,10,1,0,0,1
110596,0.5644233853,60,2,1,1,1,5,10,1,1,1,1
110599,0.3702267196,53,1,2,1,1,5,220,6,2,2,2
110611,5.4615462189,25,2,1,1,1,4,210,2,2,2,2
110614,0.7705445235,18,1,1,1,1,3,230,2,1,1,2
110616,0.5913601366,61,2,3,1,1,5,10,1,1,1,1
110626,1.4639890066,16,1,1,1,2,2,220,5,2,2,5
110635,1.1000757385,41,2,2,1,2,4,220,3,1,1,2
110637,0.5700721839,55,1,2,1,1,5,220,3,2,2,1
110647,0.6645472211,45,2,2,1,1,5,210,2,2,2,1
110652,0.543004074,50,2,2,1,1,5,210,2,1,1,2
110661,0.6851781514,58,2,2,1,1,5,210,2,2,2,2
110667,0.7601841035,46,1,2,1,1,5,220,5,2,2,1
110673,0.5194125843,8,2,1,5,2,1,220,4,2,2,4
110676,0.6568393354,86,1,2,4,1,6,210,2,1,1,1
110678,0.2265467452,85,1,2,4,1,6,220,3,1,1,1
110686,0.6670230738,47,2,2,1,1,5,220,4,2,2,2
110687,0.6637036441,52,2,2,2,1,5,220,3,2,2,2
110689,1.2654711496,77,2,2,4,2,6,210,2,1,1,1
110691,0.3162948619,50,2,2,1,1,5,220,3,1,1,2
110694,0.9507815186,75,1,4,4,1,6,10,1,1,1,1
110698,1.2912213511,64,1,2,4,1,5,210,2,2,2,1
110702,1.0823833148,39,2,2,2,1,4,210,2,0,0,1
110704,1.6600527434,81,2,3,4,1,6,10,1,1,1,1
110705,2.8216949558,30,2,2,1,1,4,220,3,3,3,2
110711,0.6894908706,50,1,2,1,1,5,220,5,2,2,1
110714,1.5448575017,37,1,1,2,1,4,10,1,0,0,1
110717,2.2235620233,27,2,2,2,2,4,210,2,0,0,2
110721,1.195937723,61,1,4,1,1,5,210,2,2,2,1
110741,1.5857394462,66,2,2,4,1,6,210,2,1,1,2
110748,0.2753841157,65,1,2,4,2,6,210,2,1,1,2
110749,0.799995791,40,2,2,1,2,4,220,5,0,0,2
110758,1.1251090929,60,1,4,1,1,5,30,2,2,2,2
110759,1.7584374345,21,2,1,1,2,3,220,3,1,1,3
110763,0.3498574933,58,2,2,2,1,5,210,2,2,2,1
110767,0.2542536671,9,1,1,5,2,1,220,5,2,2,3
110768,1.5328161481,22,2,1,1,1,3,220,3,0,0,3
110769,0.7925768021,30,1,1,1,1,4,210,2,1,1,2
110771,1.210905762,58,1,2,1,1,5,220,3,2,2,1
110772,1.1960643457,62,1,2,1,1,5,210,2,2,2,1
110777,0.3668180376,56,2,4,1,1,5,10,1,2,2,1
110779,1.4176050808,27,1,1,1,1,4,220,3,2,2,3
110781,0.3851797482,39,2,2,2,1,4,220,6,1,1,2
110786,0.5179407277,63,2,4,1,2,5,10,1,0,0,1
110789,1.2437767298,45,2,2,1,1,5,220,6,1,1,2
110798,1.1500349364,40,2,1,2,1,4,220,3,0,0,3
110802,1.9192757852,22,1,1,1,1,3,230,2,2,2,2
110809,1.5615144575,44,1,2,1,1,5,220,4,1,1,1
110819,0.7235041256,34,1,2,1,1,4,220,3,0,0,1
110826,2.0729009773,27,2,2,2,1,4,220,3,0,0,2
110834,0.9636657443,44,2,1,1,1,5,10,1,1,1,1
110835,0.7279587836,16,1,1,3,2,2,220,5,1,1,3
110841,1.3296990504,38,1,1,1,1,4,230,3,2,2,2
110842,0.8426094087,38,2,2,1,1,4,210,2,2,2,1
110843,0.3020361873,62,2,3,1,2,5,230,2,1,1,1
110847,0.3597641878,9,2,1,5,2,1,220,5,2,2,3
110849,0.8258529566,67,2,2,4,2,6,210,2,1,1,1
110853,0.1670950638,8,2,1,5,2,1,220,4,1,1,4
110855,1.676485734,30,2,1,1,1,4,30,2,0,0,1
110863,0.2682384923,48,1,2,1,1,5,220,4,2,2,1
110865,1.521880408,18,1,1,1,2,3,220,5,1,1,3
110866,0.4590900257,69,2,2,4,1,6,210,2,1,1,2
110868,1.6304303853,29,1,1,1,1,4,210,2,1,1,1
110872,0.3383048245,49,2,2,1,1,5,210,2,2,2,2
110873,0.9277183953,40,2,1,1,1,4,210,2,1,1,1
110875,1.6076205915,67,2,4,4,1,6,10,1,0,0,1
110877,0.3711534222,8,1,1,5,2,1,220,5,1,1,4
110878,0.4700818915,68,2,2,4,1,6,220,3,2,2,2
110879,0.9756044005,6,1,1,5,2,1,220,5,2,2,3
110879,0.9756044005,6,1,1,5,2,1,220,5,2,2,4
110892,3.7857955864,37,1,2,1,1,4,220,6,1,1,1
110893,0.246925689,61,2,2,1,1,5,210,2,1,1,1
110896,0.9112683038,64,1,4,2,1,5,10,1,0,0,1
110904,0.3248368755,85,1,2,4,1,6,210,2,2,2,1
110907,0.340918905,62,2,2,2,2,5,210,2,1,1,2
110909,2.373365024,27,1,2,1,1,4,210,2,1,1,2
110913,4.1226918455,39,2,1,1,2,4,210,2,1,1,1
110916,0.8316926934,61,2,4,2,1,5,10,1,1,1,1
110917,0.3099436863,61,1,2,1,1,5,210,2,1,1,1
110918,0.5057060961,12,2,1,5,2,1,220,4,2,2,3
110929,1.301627186,71,1,2,4,1,6,210,2,1,1,2
110941,2.8346389004,28,2,1,1,1,4,10,1,0,0,1
110944,1.2688700439,6,1,1,5,2,1,220,6,2,2,4
110946,0.5512356347,40,2,2,1,1,4,220,3,1,1,2
110951,0.4591902846,8,2,1,5,2,1,220,4,1,1,4
110953,2.668981781,33,1,2,1,1,4,210,2,1,1,1
110954,0.2283556384,71,2,2,1,1,6,210,2,1,1,2
110957,0.7525122455,40,1,2,1,1,4,220,5,2,2,1
110961,0.7928059884,83,1,2,1,1,6,210,2,1,1,1
110962,0.7687087062,44,1,2,1,1,5,220,3,1,1,2
110963,0.8117413917,50,1,2,1,1,5,220,6,3,3,1
110971,0.508594852,62,1,2,1,1,5,220,3,2,2,1
110974,1.2282362186,30,1,1,1,1,4,220,3,2,2,3
110975,0.6057623992,16,2,1,3,2,2,30,2,1,1,2
110978,0.750867099,39,1,2,1,1,4,220,4,2,2,1
110979,1.0775037349,56,2,1,1,1,5,10,1,1,1,1
110982,0.3666440212,54,2,2,1,1,5,220,4,2,2,2
110984,1.1489106768,15,2,1,3,2,2,220,5,1,1,3
110985,0.6214671316,8,1,1,5,2,1,230,5,1,1,3
110985,0.6214671316,8,1,1,5,2,1,230,5,1,1,4
110986,0.9115921062,53,1,2,1,1,5,220,4,1,1,1
110991,1.5954312549,47,1,2,1,1,5,220,3,1,1,1
110994,0.9842025619,28,1,2,2,2,4,220,7,1,1,5
110999,0.2988867551,67,1,2,4,1,6,210,2,2,2,2
111004,0.8594879124,15,1,1,3,2,2,220,5,4,4,5
111006,0.1832373439,14,1,1,5,2,1,220,5,3,3,5
111007,1.4696250237,71,1,4,4,1,6,10,1,1,1,1
111008,0.4498333681,80,1,2,4,1,6,220,3,1,1,1
111018,1.6955232555,32,2,1,1,2,4,210,2,1,1,2
111033,0.6640264157,34,1,2,1,1,4,30,2,2,2,2
111035,0.8717637541,38,1,2,1,1,4,220,4,1,1,1
111036,0.5983354009,14,1,1,5,2,1,220,5,1,1,3
111037,0.670535824,33,1,2,1,1,4,210,2,1,1,1
111039,0.4679184699,44,2,2,1,1,5,220,5,2,2,2
111044,0.6893983955,45,1,2,1,1,5,220,4,1,1,1
111047,1.2595090912,17,1,1,1,2,2,220,4,2,2,4
111048,0.6529232115,74,1,2,1,1,6,10,1,1,1,1
111049,0.53393779,61,2,2,1,1,5,220,3,3,3,2
111054,0.6772751847,20,2,1,1,2,3,220,4,0,0,3
111058,0.8749260679,49,1,2,1,1,5,220,5,3,3,1
111061,0.533918224,40,2,2,1,1,4,220,4,2,2,1
111071,1.6810751557,33,2,1,1,1,4,210,2,2,2,1
111072,4.6176629155,14,2,1,5,2,1,220,5,1,1,5
111077,0.6219295824,55,2,4,1,1,5,230,3,1,1,1
111086,0.9176890983,37,2,2,2,2,4,210,2,1,1,2
111087,0.8797150672,33,1,1,1,1,4,230,3,0,0,1
111093,0.2656855645,44,2,2,1,1,5,220,4,2,2,2
111097,0.4044613249,47,1,2,1,1,5,220,5,2,2,1
111103,0.7687136145,79,1,3,4,1,6,10,1,1,1,1
111109,0.9326225644,39,2,2,1,1,4,220,6,1,1,2
111121,0.5350764748,51,2,2,1,1,5,220,4,3,3,1
111123,0.3006558904,52,2,4,1,1,5,10,1,1,1,1
111124,0.2077624556,15,2,1,2,2,2,230,3,0,0,2
111132,0.5955276321,22,2,1,1,1,3,210,2,1,1,2
111133,0.6696047447,46,1,2,1,1,5,220,4,1,1,1
111135,0.6549018308,8,2,1,5,2,1,220,6,1,1,4
111137,1.5442064144,40,1,2,1,1,4,210,2,0,0,1
111138,0.9663675506,54,1,2,1,1,5,220,5,5,5,1
111146,0.885427317,31,2,1,1,1,4,210,2,0,0,1
111147,0.5697957788,42,1,2,1,1,4,220,4,3,3,1
111149,0.2577757302,79,1,1,4,1,6,10,1,1,1,1
111151,0.2538532716,65,2,2,4,1,6,210,2,1,1,2
111152,0.6728940952,62,2,1,1,1,5,10,1,0,0,1
111153,2.4186911237,57,1,1,1,1,5,210,2,1,1,1
111158,1.3148710988,56,2,4,1,1,5,230,2,1,1,1
111159,4.6801896387,33,2,1,1,1,4,10,1,1,1,1
111161,2.479128433,52,2,2,1,1,5,220,3,1,1,1
111163,0.6656974087,19,1,1,3,2,3,220,4,1,1,4
111164,1.8393258768,84,1,2,1,1,6,210,2,1,1,1
111174,0.2774995305,41,1,2,1,1,4,220,3,1,1,1
111177,0.4908749762,56,2,1,1,1,5,10,1,1,1,1
111182,0.6546343786,59,1,2,1,1,5,210,2,1,1,1
111184,1.2831632563,37,2,2,1,1,4,220,4,0,0,2
111192,0.6678167654,62,2,3,1,1,5,10,1,2,2,1
111196,2.2436005166,83,2,2,4,1,6,210,2,2,2,1
111197,0.5397190683,66,1,2,4,1,6,210,2,1,1,1
111198,0.4743782986,75,2,3,4,1,6,230,2,1,1,1
111203,1.7473968464,81,2,2,1,1,6,210,2,2,2,1
111205,2.6973113705,43,1,1,1,1,4,10,1,1,1,1
111209,0.417962954,12,1,1,5,2,1,220,4,2,2,4
111212,1.6482491812,68,2,2,4,1,6,220,4,1,1,2
111213,0.457567164,72,2,2,4,2,6,210,2,0,0,2
111215,0.5684306898,10,1,1,5,2,1,220,4,1,1,4
111219,0.9989571854,49,2,1,1,2,5,210,2,0,0,2
111221,0.8345833112,12,2,1,5,2,1,220,4,1,1,3
111226,0.9365974742,16,2,1,3,2,2,230,3,1,1,2
111231,0.7127215793,86,2,2,4,2,6,210,2,1,1,2
111237,1.3629725273,38,1,1,1,1,4,220,4,3,3,2
111238,0.7191177689,38,2,2,2,2,4,220,4,0,0,1
111241,0.5853530695,13,2,1,5,2,1,220,5,3,3,4
111245,0.6109744419,11,1,1,5,2,1,220,4,1,1,4
111246,0.7341401388,35,2,1,1,1,4,220,3,1,1,3
111254,0.792803027,75,2,3,4,2,6,10,1,0,0,1
111264,0.4410767171,36,1,2,1,1,4,220,6,1,1,2
111267,1.4714847741,20,2,1,3,1,3,220,6,1,1,4
111268,2.4845986713,60,1,2,1,1,5,220,4,1,1,1
111272,0.4944446396,19,2,1,1,2,3,220,3,1,1,3
111273,0.6301149705,26,2,1,1,1,4,10,1,1,1,1
111283,0.6770911609,82,2,3,4,1,6,10,1,0,0,1
111284,1.3204369624,16,1,1,3,2,2,220,5,1,1,3
111285,1.7960168686,29,1,1,1,1,4,220,4,2,2,4
111292,0.4101644346,10,2,1,5,2,1,220,4,1,1,3
111297,1.1637603905,11,2,1,5,2,1,220,4,1,1,4
111302,1.9056579644,30,2,1,1,1,4,210,2,2,2,1
111305,1.5420814262,29,2,1,1,1,4,210,2,2,2,2
111307,1.4958171081,76,1,2,4,1,6,210,2,2,2,1
111308,0.5897168976,47,1,1,1,1,5,210,2,3,3,2
111316,1.1587208222,54,2,2,1,1,5,220,5,2,2,2
111323,0.3690803495,55,1,2,1,1,5,220,3,2,2,1
111325,0.5858939945,35,1,2,1,1,4,220,4,1,1,1
111332,2.508235138,48,1,4,1,1,5,10,1,1,1,1
111341,4.1850013593,60,2,1,1,1,5,10,1,0,0,1
111345,1.1819434139,64,2,1,4,1,5,10,1,1,1,1
111349,1.5350963462,56,2,2,1,1,5,220,3,2,2,2
111352,0.6658277911,68,1,2,4,2,6,210,2,0,0,1
111359,1.8197388781,35,1,1,1,1,4,220,3,1,1,1
111365,0.5082047381,49,1,2,1,1,5,210,2,3,3,2
111366,0.1640439949,55,2,4,1,1,5,230,4,1,1,1
111367,1.301627186,66,1,2,1,1,6,210,2,1,1,1
111374,0.9037414645,54,2,1,1,1,5,230,2,1,1,1
111376,1.5201666627,47,1,4,2,1,5,30,4,1,1,1
111378,0.7926419289,64,2,4,1,1,5,210,2,1,1,1
111379,0.3212778658,10,2,1,5,2,1,220,7,1,1,4
111383,2.7063097026,68,1,2,4,1,6,210,2,1,1,1
111386,0.5892541048,11,2,1,5,2,1,220,3,2,2,3
111387,0.6454214049,38,1,2,1,1,4,10,1,3,3,1
111393,1.7785827694,58,2,2,1,1,5,220,5,1,1,2
111394,1.1976127809,76,1,3,4,2,6,10,1,0,0,1
111398,0.6490597058,16,2,1,3,2,2,220,4,2,2,4
111402,1.8799498715,59,2,1,1,2,5,10,1,0,0,1
111403,0.84527672,31,1,1,1,1,4,210,2,1,1,1
111413,0.3336274399,53,2,2,1,1,5,220,3,1,1,1
111425,0.3162302829,74,2,2,4,1,6,210,2,2,2,1
111433,0.6828288124,82,1,2,4,1,6,210,2,2,2,1
111436,2.1865027684,40,1,2,1,1,4,220,4,2,2,1
111444,0.9112503019,22,2,1,1,1,3,220,4,5,5,3
111457,0.2160137541,8,2,1,5,2,1,220,4,2,2,4
111459,0.7488894788,57,2,1,1,1,5,10,1,1,1,1
111468,0.4770635861,15,2,1,3,2,2,220,6,1,1,4
111481,0.4055639928,7,2,1,5,2,1,220,4,3,3,3
111484,0.4624783709,82,1,3,4,2,6,10,1,0,0,1
111486,0.2540513568,7,2,1,5,2,1,220,4,1,1,4
111487,1.9273642639,68,2,4,4,1,6,10,1,0,0,1
111491,0.3994900547,78,2,2,4,2,6,210,2,0,0,1
111499,0.540318508,59,1,2,2,1,5,210,2,1,1,2
111505,1.3026091225,88,1,2,4,1,6,210,2,1,1,1
111508,0.4045508654,63,2,2,4,1,5,210,2,2,2,2
111511,1.3373176152,64,2,2,1,1,5,210,2,1,1,2
111513,0.9107573141,54,2,1,1,1,5,210,2,3,3,1
111517,0.5582517247,21,2,1,3,1,3,220,3,1,1,3
111518,0.538067432,6,1,1,5,2,1,220,3,2,2,3
111521,0.2250870761,76,1,2,4,2,6,210,2,0,0,2
111522,1.1371598513,36,1,4,1,1,4,220,5,3,3,1
111523,0.2141530591,51,1,2,1,1,5,220,4,2,2,1
111527,0.4840272909,12,2,1,5,2,1,220,5,2,2,4
111533,0.5250673099,70,2,4,4,1,6,10,1,1,1,1
111534,1.5168708937,69,1,2,4,1,6,220,3,2,2,1
111536,0.589385548,60,2,2,4,1,5,210,2,2,2,2
111537,0.6174672702,13,2,1,5,2,1,220,3,2,2,3
111538,1.3180019913,43,2,1,1,1,4,10,1,1,1,1
111539,0.5479101351,28,2,1,1,1,4,30,2,2,2,2
111542,2.6586211944,43,2,1,1,1,4,10,1,1,1,1
111543,0.5524206726,69,2,3,4,2,6,10,1,0,0,1
111544,0.4841599721,40,1,2,1,1,4,210,2,1,1,1
111547,0.5415954479,56,2,2,1,1,5,220,3,1,1,2
111551,0.4989892944,31,1,1,1,1,4,10,1,1,1,1
111557,0.9146818038,87,2,2,4,2,6,210,2,0,0,1
111563,0.9664711573,54,1,4,1,1,5,220,4,2,2,1
111564,0.6609194681,68,1,1,4,1,6,10,1,1,1,1
111565,1.303131415,39,1,1,1,1,4,210,2,1,1,2
111566,0.5949072442,20,2,1,3,1,3,220,4,1,1,4
111575,1.3642585788,85,1,2,4,1,6,210,2,1,1,1
111578,0.9211350185,19,2,1,3,2,3,220,4,2,2,3
