household_id,person_id,age,husband_age,wife_age_group,husband_age_group,birth_av,parity,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
100004,2,66,66.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
100005,8,59,63.0,50+,60-69,1,1,1.0,47017.824,2.1268529994072037e-05,4.534705704852262e-05,False
620952,9,59,63.0,50+,60-69,1,1,1.0,47017.824,2.1268529994072037e-05,4.534705704852262e-05,False
100026,36,67,67.0,50+,60-69,1,1,1.0,47017.824,2.1268529994072037e-05,4.534705704852262e-05,False
620973,37,67,67.0,50+,60-69,1,1,1.0,47017.824,2.1268529994072037e-05,4.534705704852262e-05,False
100046,54,85,82.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100047,57,85,92.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100056,72,83,84.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100058,76,53,60.0,50+,60-69,1,2,0.0,96310.704,0.0,6.7632917974235486e-06,False
621005,77,53,60.0,50+,60-69,1,1,1.0,47017.824,2.1268529994072037e-05,4.534705704852262e-05,False
100078,93,69,68.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
621025,94,69,68.0,50+,60-69,1,1,1.0,47017.824,2.1268529994072037e-05,4.534705704852262e-05,False
100098,106,79,80.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
621045,107,79,80.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100099,110,72,67.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
100108,120,83,89.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100139,132,89,74.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100160,156,66,67.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
621107,157,66,67.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
1142054,158,66,67.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
100175,175,54,53.0,50+,50-59,1,1,2.0,28602.336,6.992435862581294e-05,0.00010691711936518171,False
100202,193,72,72.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
621187,232,60,69.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
100253,249,57,60.0,50+,60-69,1,1,1.0,47017.824,2.1268529994072037e-05,4.534705704852262e-05,False
621200,250,57,60.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
100269,263,75,74.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100272,269,81,83.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
621219,270,81,83.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
621226,280,54,55.0,50+,50-59,1,3+,2.0,42442.17600000001,4.712293733478698e-05,7.5297445981029716e-06,False
1142173,281,54,55.0,50+,50-59,1,2,0.0,58588.656,0.0,1.5947000951426504e-05,False
621229,287,62,64.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
100289,298,78,78.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100296,308,78,74.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100301,318,59,65.0,50+,60-69,1,1,1.0,47017.824,2.1268529994072037e-05,4.534705704852262e-05,False
100370,333,58,58.0,50+,50-59,1,1,2.0,28602.336,6.992435862581294e-05,0.00010691711936518171,False
621325,342,69,73.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100422,364,76,77.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100446,411,53,55.0,50+,50-59,1,2,0.0,58588.656,0.0,1.5947000951426504e-05,False
621399,417,54,57.0,50+,50-59,1,0,3.0,24142.832,0.0001242604844369542,3.0964029266211786e-05,False
1142346,418,54,57.0,50+,50-59,1,2,0.0,58588.656,0.0,1.5947000951426504e-05,False
1663293,419,54,57.0,50+,50-59,1,2,0.0,58588.656,0.0,1.5947000951426504e-05,False
100454,429,59,67.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
100488,447,67,67.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
621435,448,67,67.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
621476,482,52,54.0,50+,50-59,1,2,0.0,58588.656,0.0,1.5947000951426504e-05,False
1142423,483,52,54.0,50+,50-59,1,2,0.0,58588.656,0.0,1.5947000951426504e-05,False
100558,513,61,63.0,50+,60-69,1,1,1.0,47017.824,2.1268529994072037e-05,4.534705704852262e-05,False
100564,518,65,83.0,50+,70+,1,1,0.0,50278.032,0.0,2.046876949670283e-05,False
621536,537,84,87.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100609,546,54,56.0,50+,50-59,1,3+,2.0,42442.17600000001,4.712293733478698e-05,7.5297445981029716e-06,False
621563,552,70,78.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100637,575,62,63.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
621584,576,62,63.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
100642,586,67,67.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
1142536,588,67,67.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
100690,627,76,77.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100764,663,51,65.0,50+,60-69,1,2,0.0,96310.704,0.0,6.7632917974235486e-06,False
100820,694,60,61.0,50+,60-69,1,1,1.0,47017.824,2.1268529994072037e-05,4.534705704852262e-05,False
621767,695,60,61.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
100824,701,52,61.0,50+,60-69,1,2,0.0,96310.704,0.0,6.7632917974235486e-06,False
100827,704,56,55.0,50+,50-59,1,1,2.0,28602.336,6.992435862581294e-05,0.00010691711936518171,False
621774,705,56,55.0,50+,50-59,1,1,2.0,28602.336,6.992435862581294e-05,0.00010691711936518171,False
1142721,706,56,55.0,50+,50-59,1,1,2.0,28602.336,6.992435862581294e-05,0.00010691711936518171,False
621798,743,59,76.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100876,754,52,51.0,50+,50-59,1,2,0.0,58588.656,0.0,1.5947000951426504e-05,False
100892,767,73,73.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100912,779,60,79.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
100926,787,68,71.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
101007,829,64,69.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
621954,830,64,69.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
101023,835,70,71.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
101028,843,56,64.0,50+,60-69,1,1,1.0,47017.824,2.1268529994072037e-05,4.534705704852262e-05,False
621975,844,56,64.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
622012,869,86,76.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
101107,895,72,71.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
622161,936,93,92.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
101251,949,65,67.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
622215,959,73,84.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
101303,964,66,69.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
101309,976,67,67.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
622256,977,67,67.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
622276,1009,65,75.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
1664173,1025,79,79.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
622290,1035,72,69.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
1143237,1036,72,69.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
101346,1044,67,68.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
1143240,1046,67,68.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
1664187,1047,67,68.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
622301,1084,63,70.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
101373,1118,73,66.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
622320,1119,73,66.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
101374,1128,54,59.0,50+,50-59,1,1,2.0,28602.336,6.992435862581294e-05,0.00010691711936518171,False
101386,1148,77,79.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
101389,1152,86,92.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
622344,1162,72,73.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
1143329,1188,69,70.0,50+,70+,1,0,0.0,42438.984,0.0,5.927550769490153e-06,False
101436,1196,68,69.0,50+,60-69,1,0,0.0,39687.087999999996,0.0,1.3132285933775357e-05,False
101443,1205,61,64.0,50+,60-69,1,2,0.0,96310.704,0.0,6.7632917974235486e-06,False
