household_id,person_id,age,m_age,w_age_group,m_age_group,birth_av,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
100016,24,60,71.0,50+,70+,0,0.0,68796.0,0.0,3.994711595758545e-07,False
620963,25,60,71.0,50+,70+,0,0.0,68796.0,0.0,3.994711595758545e-07,False
100019,30,52,55.0,50+,50-59,0,0.0,205898.0,0.0,5.41021314242519e-06,False
620966,31,52,55.0,50+,50-59,0,0.0,205898.0,0.0,5.41021314242519e-06,False
100029,43,48,51.0,45-49,50-59,0,9.0,110642.0,8.134343196977639e-05,0.00016320338866534028,False
100037,45,53,53.0,50+,50-59,0,0.0,205898.0,0.0,5.41021314242519e-06,False
100044,51,45,56.0,45-49,50-59,0,9.0,110642.0,8.134343196977639e-05,0.00016320338866534028,False
620997,63,48,49.0,45-49,45-49,0,14.0,112210.0,0.00012476606363069246,0.00021515787979065317,False
100063,82,52,54.0,50+,50-59,0,0.0,205898.0,0.0,5.41021314242519e-06,False
100068,86,51,46.0,50+,45-49,0,2.0,27930.0,7.160759040458288e-05,7.13286950550701e-06,False
100099,110,51,46.0,50+,45-49,0,2.0,27930.0,7.160759040458288e-05,7.13286950550701e-06,False
100109,121,53,42.0,50+,40-44,0,0.0,6076.0,0.0,6.748273053569639e-06,False
100175,175,33,32.0,30-34,30-34,0,1833.0,59388.0,0.03086482117599515,0.032450202659917764,False
100185,185,42,51.0,40-44,50-59,0,58.0,41258.0,0.0014057879683940084,0.0023257852645493238,False
621150,200,52,53.0,50+,50-59,0,0.0,205898.0,0.0,5.41021314242519e-06,False
100219,216,91,72.0,50+,70+,0,0.0,68796.0,0.0,3.994711595758545e-07,False
621166,217,91,72.0,50+,70+,0,0.0,68796.0,0.0,3.994711595758545e-07,False
100236,224,47,51.0,45-49,50-59,0,9.0,110642.0,8.134343196977639e-05,0.00016320338866534028,False
1142134,233,39,48.0,35-39,45-49,0,308.0,23814.0,0.012933568489124045,0.013388975988948606,False
100279,279,33,34.0,30-34,30-34,0,1833.0,59388.0,0.03086482117599515,0.032450202659917764,False
621226,280,33,34.0,30-34,30-34,0,1833.0,59388.0,0.03086482117599515,0.032450202659917764,False
1142173,281,33,34.0,30-34,30-34,0,1833.0,59388.0,0.03086482117599515,0.032450202659917764,False
100282,286,41,43.0,40-44,40-44,0,306.0,125930.0,0.002429921384896371,0.00289933718007196,False
621229,287,41,43.0,40-44,40-44,0,306.0,125930.0,0.002429921384896371,0.00289933718007196,False
1142176,288,41,43.0,40-44,40-44,0,306.0,125930.0,0.002429921384896371,0.00289933718007196,False
100296,308,57,53.0,50+,50-59,0,0.0,205898.0,0.0,5.41021314242519e-06,False
621243,309,57,53.0,50+,50-59,0,0.0,205898.0,0.0,5.41021314242519e-06,False
621357,352,65,65.0,50+,60-69,0,0.0,120834.0,0.0,4.809566263150985e-06,False
100426,367,51,66.0,50+,60-69,0,0.0,120834.0,0.0,4.809566263150985e-06,False
100442,392,47,48.0,45-49,45-49,0,14.0,112210.0,0.00012476606363069246,0.00021515787979065317,False
621389,393,47,48.0,45-49,45-49,0,14.0,112210.0,0.00012476606363069246,0.00021515787979065317,False
1142336,394,47,48.0,45-49,45-49,0,14.0,112210.0,0.00012476606363069246,0.00021515787979065317,False
100446,411,32,34.0,30-34,30-34,0,1833.0,59388.0,0.03086482117599515,0.032450202659917764,False
100452,416,33,36.0,30-34,35-39,0,1382.0,52822.0,0.026163341032145696,0.03008057913244619,False
1663293,419,33,36.0,30-34,35-39,0,1382.0,52822.0,0.026163341032145696,0.03008057913244619,False
100453,422,44,50.0,40-44,50-59,0,58.0,41258.0,0.0014057879683940084,0.0023257852645493238,False
100454,429,38,46.0,35-39,45-49,0,308.0,23814.0,0.012933568489124045,0.013388975988948606,False
100504,458,52,58.0,50+,50-59,0,0.0,205898.0,0.0,5.41021314242519e-06,False
621451,459,52,58.0,50+,50-59,0,0.0,205898.0,0.0,5.41021314242519e-06,False
