household_id,person_id,age,husband_age,wife_age_group,husband_age_group,birth_av,parity,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
100004,2,42,42.0,40-44,40-44,1,2,290.0,29851.4944,0.00971475652488607,0.01220716144464093,False
100005,8,35,39.0,35-39,35-39,1,2,1276.0,33117.59360000001,0.03852936947689339,0.04532842690092798,False
620952,9,35,39.0,35-39,35-39,1,2,1276.0,33117.59360000001,0.03852936947689339,0.04532842690092798,False
100008,15,40,46.0,40-44,45-49,1,3+,90.0,13897.408000000001,0.006476027759996683,0.004675202171708047,False
100026,36,43,43.0,40-44,40-44,1,1,633.0,13423.155199999997,0.04715731812443025,0.06034823334071022,False
620973,37,43,43.0,40-44,40-44,1,1,633.0,13423.155199999997,0.04715731812443025,0.06034823334071022,False
100046,54,61,58.0,50+,50-59,1,0,3.0,48285.664,6.21302422184771e-05,1.6980256524014416e-05,False
100049,59,77,78.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100055,69,68,71.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100056,72,59,60.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
621003,73,59,60.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
100058,76,29,36.0,25-29,35-39,1,1,832.0,2720.48,0.3058283832264894,0.22734767384291987,False
621005,77,29,36.0,25-29,35-39,1,2,219.0,1869.8400000000004,0.11712232062636373,0.05358452908919937,False
100078,93,45,44.0,45-49,40-44,1,2,8.0,6631.52,0.00120635992954858,0.0007791169687245669,False
621025,94,45,44.0,45-49,40-44,1,2,8.0,6631.52,0.00120635992954858,0.0007791169687245669,False
100098,106,55,56.0,50+,50-59,1,1,2.0,57204.672,3.496217931290647e-05,4.672367634492456e-05,False
621045,107,55,56.0,50+,50-59,1,1,2.0,57204.672,3.496217931290647e-05,4.672367634492456e-05,False
100108,120,59,65.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
100139,132,65,50.0,50+,50-59,1,0,3.0,48285.664,6.21302422184771e-05,1.6980256524014416e-05,False
100159,150,41,37.0,40-44,35-39,1,1,322.0,2907.0496,0.1107652239576511,0.07443523569949907,False
100160,156,42,43.0,40-44,40-44,1,0,417.0,13130.3424,0.031758501590941,0.022807212106828838,False
621107,157,42,43.0,40-44,40-44,1,0,417.0,13130.3424,0.031758501590941,0.022807212106828838,False
1142054,158,42,43.0,40-44,40-44,1,0,417.0,13130.3424,0.031758501590941,0.022807212106828838,False
100161,160,60,61.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
100172,166,84,85.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100174,167,42,41.0,40-44,40-44,1,2,290.0,29851.4944,0.00971475652488607,0.01220716144464093,False
621121,168,42,41.0,40-44,40-44,1,2,290.0,29851.4944,0.00971475652488607,0.01220716144464093,False
100175,175,30,29.0,30-34,25-29,1,3+,5.0,1764.56,0.002833567574919527,0.029605407761071068,False
100180,182,71,82.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100202,193,48,48.0,45-49,45-49,1,2,7.0,23702.336,0.0002953295405144877,0.0006143776883732049,False
100221,221,65,71.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100240,231,36,45.0,35-39,45-49,1,3+,74.0,5157.936,0.014346824000918197,0.014207407420231962,False
1142134,233,36,45.0,35-39,45-49,1,3+,74.0,5157.936,0.014346824000918197,0.014207407420231962,False
100253,249,33,36.0,30-34,35-39,1,1,3725.0,18089.568,0.20591978758143922,0.21952265253837513,False
621200,250,33,36.0,30-34,35-39,1,1,3725.0,18089.568,0.20591978758143922,0.21952265253837513,False
1142147,251,33,36.0,30-34,35-39,1,1,3725.0,18089.568,0.20591978758143922,0.21952265253837513,False
100267,260,37,39.0,35-39,35-39,1,2,1276.0,33117.59360000001,0.03852936947689339,0.04532842690092798,False
100269,263,51,50.0,50+,50-59,1,1,2.0,57204.672,3.496217931290647e-05,4.672367634492456e-05,False
100272,269,57,59.0,50+,50-59,1,1,2.0,57204.672,3.496217931290647e-05,4.672367634492456e-05,False
1142166,271,57,59.0,50+,50-59,1,0,3.0,48285.664,6.21302422184771e-05,1.6980256524014416e-05,False
1142176,288,38,40.0,35-39,40-44,1,2,828.0,24479.952000000005,0.033823595732540644,0.036532516553117435,False
100289,298,54,54.0,50+,50-59,1,1,2.0,57204.672,3.496217931290647e-05,4.672367634492456e-05,False
100290,302,62,65.0,50+,60-69,1,1,1.0,94035.648,1.0634264997036018e-05,2.0884098742912157e-05,False
100291,305,76,78.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100301,318,35,41.0,35-39,40-44,1,3+,286.0,14754.095999999998,0.019384447545956054,0.01795151219045286,False
100368,330,59,68.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
100370,333,34,34.0,30-34,30-34,1,0,5091.0,41674.2144,0.12216187091459606,0.11227812628575737,False
621317,334,34,34.0,30-34,30-34,1,0,5091.0,41674.2144,0.12216187091459606,0.11227812628575737,False
100373,337,72,71.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100378,341,45,49.0,45-49,45-49,1,2,7.0,23702.336,0.0002953295405144877,0.0006143776883732049,False
621325,342,45,49.0,45-49,45-49,1,2,7.0,23702.336,0.0002953295405144877,0.0006143776883732049,False
100381,348,77,80.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100412,358,75,88.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100413,361,64,64.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
621360,362,64,64.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
100422,364,52,53.0,50+,50-59,1,0,3.0,48285.664,6.21302422184771e-05,1.6980256524014416e-05,False
100430,373,48,50.0,45-49,50-59,1,2,5.0,31574.592,0.00015835517367888713,0.00048786810406599435,False
621377,374,48,50.0,45-49,50-59,1,0,15.0,13142.304000000002,0.001141352383874243,0.0009209951045568476,False
1142324,375,48,50.0,45-49,50-59,1,1,7.0,15291.36,0.0004577748480187504,0.00253024690398548,False
100463,432,65,67.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
621410,433,65,67.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
100464,435,72,83.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100481,444,58,60.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
100488,447,43,43.0,40-44,40-44,1,0,417.0,13130.3424,0.031758501590941,0.022807212106828838,False
621435,448,43,43.0,40-44,40-44,1,0,417.0,13130.3424,0.031758501590941,0.022807212106828838,False
100521,473,58,70.0,50+,70+,1,1,0.0,100556.064,0.0,9.789983866712096e-06,False
621468,474,58,70.0,50+,70+,1,1,0.0,100556.064,0.0,9.789983866712096e-06,False
100532,485,80,76.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100534,488,71,73.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100548,506,77,73.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100558,513,37,39.0,35-39,35-39,1,2,1276.0,33117.59360000001,0.03852936947689339,0.04532842690092798,True
100564,518,41,59.0,40-44,50-59,1,1,74.0,4584.9439999999995,0.016139782732351803,0.03865024410903178,False
621511,519,41,59.0,40-44,50-59,1,1,74.0,4584.9439999999995,0.016139782732351803,0.03865024410903178,False
100589,536,60,63.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
621536,537,60,63.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
1142483,538,60,63.0,50+,60-69,1,1,1.0,94035.648,1.0634264997036018e-05,2.0884098742912157e-05,False
100597,543,65,68.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
621646,637,69,73.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100735,649,45,51.0,45-49,50-59,1,3+,9.0,22647.744000000002,0.000397390574531397,0.00023525439923401735,False
100758,658,81,86.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
621705,659,81,86.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
1142652,660,81,86.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100764,663,27,41.0,25-29,40-44,1,3+,24.0,232.60160000000005,0.10318071758749722,0.021332617780250678,False
621711,664,27,41.0,25-29,40-44,1,3+,24.0,232.60160000000005,0.10318071758749722,0.021332617780250678,False
100773,669,58,54.0,50+,50-59,1,2,0.0,117177.312,0.0,8.99092931457505e-06,False
621720,670,58,54.0,50+,50-59,1,2,0.0,117177.312,0.0,8.99092931457505e-06,False
100807,684,72,78.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100816,689,48,58.0,45-49,50-59,1,2,5.0,31574.592,0.00015835517367888713,0.00048786810406599435,False
100820,694,36,37.0,35-39,35-39,1,0,2290.0,22960.537600000003,0.0997363406682603,0.08229316334318185,False
621767,695,36,37.0,35-39,35-39,1,2,1276.0,33117.59360000001,0.03852936947689339,0.04532842690092798,False
100827,704,32,31.0,30-34,30-34,1,2,1209.0,20062.6944,0.06026109832984347,0.06276582181735503,False
621774,705,32,31.0,30-34,30-34,1,2,1209.0,20062.6944,0.06026109832984347,0.06276582181735503,False
1142721,706,32,31.0,30-34,30-34,1,2,1209.0,20062.6944,0.06026109832984347,0.06276582181735503,False
1663668,707,32,31.0,30-34,30-34,1,3+,272.0,10355.52,0.02626618460492568,0.03127527002528182,False
621776,723,76,78.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100859,745,72,75.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100872,751,76,79.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
621819,752,76,79.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100883,761,56,58.0,50+,50-59,1,1,2.0,57204.672,3.496217931290647e-05,4.672367634492456e-05,False
100887,765,47,48.0,45-49,45-49,1,0,28.0,9865.632000000001,0.002838135458529164,0.0011596889872060633,False
621834,766,47,48.0,45-49,45-49,1,0,28.0,9865.632000000001,0.002838135458529164,0.0011596889872060633,False
100892,767,49,49.0,45-49,45-49,1,1,18.0,11478.88,0.0015680972359672723,0.0031846803880060904,False
621839,768,49,49.0,45-49,45-49,1,1,18.0,11478.88,0.0015680972359672723,0.0031846803880060904,False
100900,774,66,67.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
621859,780,36,55.0,35-39,50-59,1,0,158.0,1821.3888,0.08674699218530388,0.04290556702137296,False
100922,784,63,67.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
621869,785,63,67.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
621900,795,87,87.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
100956,800,45,53.0,45-49,50-59,1,1,7.0,15291.36,0.0004577748480187504,0.00253024690398548,False
621903,801,45,53.0,45-49,50-59,1,2,5.0,31574.592,0.00015835517367888713,0.00048786810406599435,False
100980,815,71,70.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
621927,816,71,70.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
1142874,817,71,70.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
101007,829,40,45.0,40-44,45-49,1,1,272.0,9033.3152,0.030110761550753817,0.04819550707895657,False
621954,830,40,45.0,40-44,45-49,1,1,272.0,9033.3152,0.030110761550753817,0.04819550707895657,False
101023,835,46,47.0,45-49,45-49,1,2,7.0,23702.336,0.0002953295405144877,0.0006143776883732049,False
101024,840,62,67.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
101028,843,32,40.0,30-34,40-44,1,0,1074.0,13528.569599999997,0.07938755032904589,0.07546773321672781,False
621975,844,32,40.0,30-34,40-44,1,0,1074.0,13528.569599999997,0.07938755032904589,0.07546773321672781,False
101064,864,72,69.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
101065,868,62,52.0,50+,50-59,1,0,3.0,48285.664,6.21302422184771e-05,1.6980256524014416e-05,False
622012,869,62,52.0,50+,50-59,1,0,3.0,48285.664,6.21302422184771e-05,1.6980256524014416e-05,False
101066,873,67,71.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
101071,877,78,79.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
101095,889,66,72.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
101107,895,48,47.0,45-49,45-49,1,2,7.0,23702.336,0.0002953295405144877,0.0006143776883732049,False
101129,902,64,66.0,50+,60-69,1,1,1.0,94035.648,1.0634264997036018e-05,2.0884098742912157e-05,False
101132,905,69,71.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
101148,908,68,78.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
622095,909,68,78.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
101190,915,68,,50+,,1,0,,,,,False
101190,916,67,,50+,,1,0,,,,,False
101210,932,80,83.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
622157,933,80,83.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
1143104,934,80,83.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
101214,935,69,68.0,50+,60-69,1,0,0.0,79374.17599999999,0.0,7.5895466365886355e-06,False
101241,943,51,58.0,50+,50-59,1,1,2.0,57204.672,3.496217931290647e-05,4.672367634492456e-05,False
101250,947,70,73.0,50+,70+,1,0,0.0,84877.968,0.0,3.557779308080803e-06,False
101268,958,49,60.0,45-49,60-69,1,0,4.0,1602.72,0.0024957572127383447,0.00041185666066295365,False
622215,959,49,60.0,45-49,60-69,1,0,4.0,1602.72,0.0024957572127383447,0.00041185666066295365,False
101275,961,48,64.0,45-49,60-69,1,0,4.0,1602.72,0.0024957572127383447,0.00041185666066295365,False
101309,976,43,43.0,40-44,40-44,1,2,290.0,29851.4944,0.00971475652488607,0.01220716144464093,False
622256,977,43,43.0,40-44,40-44,1,2,290.0,29851.4944,0.00971475652488607,0.01220716144464093,False
101320,992,36,41.0,35-39,40-44,1,3+,286.0,14754.095999999998,0.019384447545956054,0.01795151219045286,False
101329,1008,41,51.0,40-44,50-59,1,3+,21.0,7053.76,0.002977135598602731,0.0037156167485421143,False
