household_id,person_id,age,m_age,w_age_group,m_age_group,birth_av,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
100016,24,64,75.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
1662857,27,64,75.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
100019,30,56,59.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100029,43,52,55.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100037,45,57,57.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100044,51,49,60.0,45-49,60-69,0,1.0,11424.0,8.753501400560224e-05,0.00012704172510523542,False
100050,62,52,53.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
620997,63,52,53.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100063,82,56,58.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100154,147,52,58.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100185,185,46,55.0,45-49,50-59,0,9.0,126448.0,7.117550297355435e-05,0.000142861577032545,False
100203,199,56,57.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
621150,200,56,57.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
1142097,201,56,57.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100219,216,95,76.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
100236,224,51,55.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100279,279,37,38.0,35-39,35-39,0,1311.0,77504.0,0.016915255986787777,0.017954713578626585,False
621226,280,37,38.0,35-39,35-39,0,1311.0,77504.0,0.016915255986787777,0.017954713578626585,False
1142173,281,37,38.0,35-39,35-39,0,1311.0,77504.0,0.016915255986787777,0.017954713578626585,False
100282,286,45,47.0,45-49,45-49,0,14.0,128240.0,0.0001091703056768559,0.00018828130844141962,False
621229,287,45,47.0,45-49,45-49,0,14.0,128240.0,0.0001091703056768559,0.00018828130844141962,False
100296,308,61,57.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
621243,309,61,57.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
621357,352,69,69.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100452,416,37,40.0,35-39,40-44,0,850.0,91392.0,0.009300595238095238,0.011092303164943135,False
621399,417,37,40.0,35-39,40-44,0,850.0,91392.0,0.009300595238095238,0.011092303164943135,False
1663293,419,37,40.0,35-39,40-44,0,850.0,91392.0,0.009300595238095238,0.011092303164943135,False
100453,422,48,54.0,45-49,50-59,0,9.0,126448.0,7.117550297355435e-05,0.000142861577032545,False
100504,458,56,62.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
621451,459,56,62.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100529,481,35,37.0,35-39,35-39,0,1311.0,77504.0,0.016915255986787777,0.017954713578626585,False
621476,482,35,37.0,35-39,35-39,0,1311.0,77504.0,0.016915255986787777,0.017954713578626585,False
100537,491,83,85.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
621484,492,83,85.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
100540,497,59,61.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
621487,498,59,61.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100549,509,58,59.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100565,523,33,35.0,30-34,35-39,0,1382.0,60368.0,0.022892923403127485,0.026321236334659454,False
100609,546,37,39.0,35-39,35-39,0,1311.0,77504.0,0.016915255986787777,0.017954713578626585,False
621556,547,37,39.0,35-39,35-39,0,1311.0,77504.0,0.016915255986787777,0.017954713578626585,False
100616,551,53,61.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
621563,552,53,61.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100630,568,70,71.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
100632,571,74,72.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
100637,575,45,46.0,45-49,45-49,0,14.0,128240.0,0.0001091703056768559,0.00018828130844141962,False
100642,586,50,50.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
1142536,588,50,50.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100664,610,55,66.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100695,632,60,69.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100815,686,73,75.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
100822,698,69,75.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
621769,699,69,75.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
621798,743,42,59.0,40-44,50-59,0,58.0,47152.0,0.0012300644723447574,0.002035791158600543,False
100876,754,35,34.0,35-39,30-34,0,536.0,16912.0,0.031693472090823085,0.01938161042802053,False
621823,755,35,34.0,35-39,30-34,0,536.0,16912.0,0.031693472090823085,0.01938161042802053,False
1142770,756,35,34.0,35-39,30-34,0,536.0,16912.0,0.031693472090823085,0.01938161042802053,False
100912,779,43,62.0,40-44,60-69,0,9.0,5936.0,0.0015161725067385444,0.0018107363640488727,False
100926,787,51,54.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100975,808,52,53.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
101036,848,48,54.0,45-49,50-59,0,9.0,126448.0,7.117550297355435e-05,0.000142861577032545,False
621983,849,48,54.0,45-49,50-59,0,9.0,126448.0,7.117550297355435e-05,0.000142861577032545,False
101083,881,60,65.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
101100,893,55,65.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
622047,894,55,65.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
101192,921,61,62.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
101251,949,48,50.0,45-49,50-59,0,9.0,126448.0,7.117550297355435e-05,0.000142861577032545,False
101303,964,49,52.0,45-49,50-59,0,9.0,126448.0,7.117550297355435e-05,0.000142861577032545,False
101318,985,56,60.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
