household_id,person_id,age,m_age,w_age_group,m_age_group,birth_av,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
100016,24,57,68.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
1141910,26,57,68.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
1662857,27,57,68.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100019,30,49,52.0,45-49,50-59,0,9.0,126448.0,7.117550297355435e-05,0.000142861577032545,False
100029,43,45,48.0,45-49,45-49,0,14.0,128240.0,0.0001091703056768559,0.00018828130844141962,False
100037,45,50,50.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100044,51,42,53.0,40-44,50-59,0,58.0,47152.0,0.0012300644723447574,0.002035791158600543,False
100050,62,45,46.0,45-49,45-49,0,14.0,128240.0,0.0001091703056768559,0.00018828130844141962,False
620997,63,45,46.0,45-49,45-49,0,14.0,128240.0,0.0001091703056768559,0.00018828130844141962,False
100063,82,49,51.0,45-49,50-59,0,9.0,126448.0,7.117550297355435e-05,0.000142861577032545,False
100068,86,48,43.0,45-49,40-44,0,18.0,26768.0,0.0006724447101016139,0.00017815788462328922,False
100099,110,48,43.0,45-49,40-44,0,18.0,26768.0,0.0006724447101016139,0.00017815788462328922,False
100109,121,50,39.0,50+,35-39,0,0.0,1120.0,0.0,9.623055241579597e-06,False
100154,147,45,51.0,45-49,50-59,0,9.0,126448.0,7.117550297355435e-05,0.000142861577032545,False
100185,185,39,48.0,35-39,45-49,0,308.0,27216.0,0.01131687242798354,0.011715331699445218,False
100203,199,49,50.0,45-49,50-59,0,9.0,126448.0,7.117550297355435e-05,0.000142861577032545,False
621150,200,49,50.0,45-49,50-59,0,9.0,126448.0,7.117550297355435e-05,0.000142861577032545,False
1142097,201,49,50.0,45-49,50-59,0,9.0,126448.0,7.117550297355435e-05,0.000142861577032545,False
100219,216,88,69.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100236,224,44,48.0,40-44,45-49,0,205.0,108528.0,0.0018889134601208905,0.002681412735206321,False
621187,232,36,45.0,35-39,45-49,0,308.0,27216.0,0.01131687242798354,0.011715331699445218,False
100264,257,83,83.0,50+,70+,0,0.0,78624.0,0.0,3.5054803644270817e-07,False
100279,279,30,31.0,30-34,30-34,0,1833.0,67872.0,0.027006718528995756,0.02839381307774196,False
621226,280,30,31.0,30-34,30-34,0,1833.0,67872.0,0.027006718528995756,0.02839381307774196,False
1142173,281,30,31.0,30-34,30-34,0,1833.0,67872.0,0.027006718528995756,0.02839381307774196,False
100282,286,38,40.0,35-39,40-44,0,850.0,91392.0,0.009300595238095238,0.011092303164943135,False
621229,287,38,40.0,35-39,40-44,0,850.0,91392.0,0.009300595238095238,0.011092303164943135,False
1663123,289,38,40.0,35-39,40-44,0,850.0,91392.0,0.009300595238095238,0.011092303164943135,False
100296,308,54,50.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
621243,309,54,50.0,50+,50-59,0,0.0,235312.0,0.0,4.734010000157939e-06,False
100410,351,62,62.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
621357,352,62,62.0,50+,60-69,0,0.0,138096.0,0.0,4.2097225115102625e-06,False
100426,367,48,63.0,45-49,60-69,0,1.0,11424.0,8.753501400560224e-05,0.00012704172510523542,False
621389,393,44,45.0,40-44,45-49,0,205.0,108528.0,0.0018889134601208905,0.002681412735206321,False
1142336,394,44,45.0,40-44,45-49,0,205.0,108528.0,0.0018889134601208905,0.002681412735206321,False
100446,411,29,31.0,25-29,30-34,0,1131.0,68544.0,0.016500350140056023,0.01994113319998732,False
100452,416,30,33.0,30-34,30-34,0,1833.0,67872.0,0.027006718528995756,0.02839381307774196,False
621399,417,30,33.0,30-34,30-34,0,1833.0,67872.0,0.027006718528995756,0.02839381307774196,False
1142346,418,30,33.0,30-34,30-34,0,1833.0,67872.0,0.027006718528995756,0.02839381307774196,False
