hid,wp,age,gender,marital_status,employment,driving_licence,age_discrete,htype,hsize,nbcars,nbcars_agg,role
163827,0.772815082867988,11,2,1,5,2,1,220,4,2,2,4
149028,0.670605106314584,38,2,2,2,1,4,220,4,2,2,2
444166,0.488683002203988,70,1,2,4,1,6,210,2,1,1,1
434625,1.45927538320469,59,1,2,1,1,5,220,3,4,4,2
480706,1.06734011175824,45,2,1,1,2,5,10,1,0,0,1
399549,1.38994224236403,67,2,1,1,1,6,10,1,1,1,1
305192,1.43589318977338,36,2,1,1,1,4,210,2,0,0,2
412974,3.47420710834338,31,1,2,2,2,4,30,2,0,0,2
120910,2.84069285476573,37,2,2,1,1,4,220,3,1,1,2
269650,2.98127696399557,61,1,2,1,1,5,30,9,3,3,1
302351,2.28542771513491,56,1,4,1,1,5,210,2,1,1,1
175405,2.57007180096593,33,1,1,1,1,4,10,1,1,1,1
472789,2.1149810120882,53,1,1,1,1,5,30,2,3,3,2
446661,2.72240047767823,31,1,1,1,1,4,220,3,3,3,1
167565,2.5403915229427,55,1,4,1,1,5,210,2,2,2,1
371845,0.99434392962419,27,2,2,2,2,4,210,2,0,0,2
430928,0.933718604939441,29,2,2,1,1,4,30,2,1,1,1
326704,1.3604570188707,36,1,1,1,1,4,210,2,2,2,2
311338,1.75113266722151,85,1,4,4,2,6,10,1,0,0,1
217279,1.57957244998226,44,2,2,1,1,5,220,4,1,1,2
444009,1.16472386087354,35,1,2,1,1,4,220,5,2,2,2
307652,1.11286939913932,48,2,2,1,1,5,210,2,1,1,2
425092,2.01666941177539,19,1,1,1,1,3,220,5,3,3,3
105628,0.67744670285426,41,2,2,1,1,4,220,3,2,2,1
213577,1.43658545438892,31,1,2,1,1,4,210,2,1,1,1
390885,0.901534395649135,51,2,2,2,1,5,220,3,1,1,1
331012,0.629974396374472,31,1,2,1,1,4,220,4,2,2,1
132618,2.64564257866572,29,1,1,1,1,4,210,2,1,1,1
406906,0.605692141292583,86,2,2,4,2,6,210,2,1,1,2
263985,0.472645781396348,76,2,3,4,1,6,10,1,1,1,1
327256,1.23775170727229,55,1,2,1,1,5,210,2,1,1,1
222894,1.56770018211128,75,2,1,4,1,6,10,1,1,1,1
359262,0.683933880143381,74,1,2,4,1,6,210,2,1,1,1
468229,0.752692441567133,88,2,3,4,2,6,10,1,0,0,1
241454,0.622187053030338,50,2,4,1,1,5,230,2,1,1,1
352068,1.50142256211461,72,2,2,4,1,6,210,2,2,2,1
130158,0.638086900812836,38,1,2,1,1,4,10,1,1,1,1
391138,1.77985359222702,18,1,1,1,2,3,220,4,1,1,4
285735,3.34350136388135,83,2,3,4,1,6,10,1,1,1,1
478601,0.606564700392198,8,1,1,5,2,1,220,5,2,2,4
150432,0.807397006089663,57,1,2,1,1,5,220,4,4,4,1
102903,1.89560984813157,52,2,4,1,1,5,230,2,0,0,1
472801,0.714948546114398,37,2,4,1,1,4,230,3,1,1,1
257202,1.11154753986089,70,1,2,1,1,6,210,2,2,2,1
269167,0.618224442721711,57,2,1,1,1,5,210,2,1,1,2
395011,3.28468590744516,24,1,1,1,1,4,220,4,3,3,3
132906,0.902984916086357,47,1,4,1,1,5,10,1,1,1,1
109647,1.70291905949538,9,1,1,5,2,1,230,2,1,1,2
388199,4.46977314862709,27,2,1,1,1,4,210,2,1,1,2
383178,1.99980178491768,74,2,2,4,1,6,210,2,1,1,2
274506,3.02739431821238,25,1,1,2,1,4,220,3,0,0,3
391650,0.629095631179127,52,2,1,1,1,5,10,1,1,1,1
485315,1.08358505326169,27,1,1,1,1,4,10,1,1,1,1
434597,0.865929619097679,63,1,2,4,1,5,210,2,2,2,2
276254,0.492961886550641,17,2,1,3,2,2,220,4,4,4,3
421838,3.10044884350015,81,2,2,4,2,6,10,1,0,0,1
298647,0.617573845482715,13,1,1,5,2,1,220,4,4,4,4
101226,1.04139496095304,50,1,1,1,2,5,10,1,0,0,1
294338,2.11874203335481,33,2,2,1,2,4,220,3,1,1,2
408473,1.31851074873888,48,2,2,1,1,5,210,2,2,2,2
124610,0.653329306659534,74,2,2,4,2,6,210,2,1,1,2
114928,0.750922787326215,63,2,4,4,1,5,210,2,1,1,2
101602,1.2252003166325,74,2,3,4,1,6,10,1,1,1,1
122703,1.3203267989223,12,2,1,5,2,1,220,4,1,1,3
125814,0.994487980548862,63,1,2,2,1,5,210,2,1,1,1
147071,1.64923077847898,65,2,1,4,2,6,10,1,0,0,1
297721,1.30319742414472,46,2,2,1,1,5,220,4,2,2,2
320070,3.7810168061665,87,1,3,4,2,6,10,1,0,0,1
311602,3.33841236550629,26,1,1,1,2,4,10,1,1,1,1
189489,2.15276145735755,9,2,1,5,2,1,220,4,0,0,3
187871,1.68563349067108,52,1,2,1,1,5,220,4,2,2,1
267339,2.09368575061449,75,2,3,4,2,6,10,1,0,0,1
431513,1.78345185964823,83,1,2,4,1,6,210,2,1,1,2
493120,0.502953718567908,12,1,1,5,2,1,220,4,2,2,3
342337,3.72026416044648,19,1,1,1,2,3,230,3,1,1,2
110233,1.51514223146426,31,1,1,1,1,4,210,2,2,2,2
159555,1.08091120936574,38,2,2,1,1,4,220,5,1,1,2
449203,2.02889104141236,29,1,2,1,1,4,220,4,2,2,2
268044,0.872789346048411,59,2,2,1,1,5,210,2,2,2,1
435820,1.71696272321255,25,2,1,1,1,4,30,2,1,1,1
136998,1.67636875279402,52,1,4,1,1,5,210,2,2,2,1
276880,2.32566404384272,37,2,2,1,1,4,220,4,2,2,1
209723,0.505993561030195,28,2,2,1,1,4,210,2,2,2,2
318702,1.68917871281073,68,2,3,4,1,6,10,1,1,1,1
402310,0.511916310292962,65,2,2,1,1,6,210,2,1,1,1
194109,3.82320557677912,21,1,1,1,1,3,220,4,1,1,3
415413,1.34876685881187,20,1,1,3,2,3,220,5,2,2,4
316018,4.24518007720989,27,2,1,2,2,4,10,1,0,0,1
415950,0.53005715027261,71,2,3,4,1,6,10,1,0,0,1
298244,1.16687523509077,46,1,2,1,1,5,220,4,0,0,1
228084,1.02324955516602,64,1,2,1,1,5,210,2,2,2,1
335699,1.05350106385031,12,1,1,5,2,1,220,4,2,2,4
256097,1.03114154481205,21,1,1,1,1,3,30,6,2,2,3
109720,0.819999514076775,61,1,2,1,1,5,210,2,2,2,1
282166,1.7765302232308,35,2,1,1,1,4,210,2,1,1,1
414068,1.77542281848232,54,1,2,1,1,5,210,2,0,0,1
316712,1.69591592958925,71,2,2,4,1,6,210,2,3,3,2
418005,1.0754001841561,27,2,1,2,2,4,210,2,0,0,2
100391,3.8855662912801,76,2,2,4,1,6,210,2,1,1,2
256342,0.529992710201473,16,1,1,3,2,2,220,4,2,2,3
110675,1.07846362440209,67,1,2,4,1,6,210,2,2,2,1
306835,1.55212741148441,86,2,3,4,2,6,10,1,0,0,1
260849,3.12914185024028,43,2,1,1,1,4,30,2,1,1,2
271503,0.84130086042837,27,2,1,1,1,4,210,2,2,2,1
162215,0.71505094565279,71,2,4,4,2,6,10,1,0,0,1
488076,1.35912094627868,71,2,2,4,1,6,210,2,1,1,2
484903,0.282407769548619,71,2,2,4,1,6,210,2,1,1,2
380790,3.10583074196354,33,2,1,1,1,4,10,1,0,0,1
467882,1.31713722840355,37,2,2,1,1,4,220,4,2,2,2
240049,0.785162002619625,28,1,1,1,1,4,30,3,3,3,3
396397,2.35119010491343,21,1,1,3,2,3,220,3,1,1,3
255650,1.10550806286876,40,2,2,2,2,4,210,2,1,1,2
449330,2.05720377279795,19,2,1,1,2,3,220,4,0,0,3
261761,0.495544124967808,72,2,4,4,1,6,10,1,0,0,1
324613,1.02772150757229,65,1,3,4,1,6,10,1,2,2,1
263253,1.76970961747334,63,1,2,1,1,5,220,3,2,2,1
281910,1.3870800644945,55,1,2,1,1,5,210,2,0,0,1
186090,0.895733433491711,63,1,2,1,1,5,210,2,2,2,1
450615,0.903668877719116,77,1,2,4,1,6,210,2,2,2,2
186436,1.53918048580855,8,2,1,5,2,1,220,5,2,2,3
390551,4.32306938275495,51,1,2,1,1,5,10,1,1,1,1
176123,0.860988470186063,14,1,1,5,2,1,220,4,2,2,3
207508,4.69956573238154,59,1,2,1,1,5,10,1,1,1,1
153976,2.82879647669556,28,2,1,1,1,4,210,2,1,1,2
364386,0.605347814419177,75,2,2,4,1,6,10,1,1,1,1
378777,1.44841030706799,22,2,1,1,1,3,220,4,4,4,3
118734,0.42538718088191,14,1,1,5,2,1,220,5,2,2,5
294941,3.46164265888069,41,2,2,1,1,4,10,1,0,0,1
133628,1.52513568419861,39,1,2,1,1,4,220,4,1,1,1
135739,0.494221393609483,45,1,2,1,1,5,30,7,2,2,2
281455,0.796719335529069,68,2,2,4,1,6,210,2,1,1,1
140602,0.958178260162617,73,1,2,1,1,6,210,2,2,2,2
441072,0.98297447543547,11,2,1,5,2,1,230,3,1,1,3
120855,2.08386476468029,80,2,2,4,2,6,210,2,1,1,1
125494,1.19266238286222,42,1,1,1,1,4,10,1,1,1,1
137372,0.678860527530953,42,2,2,1,1,4,220,3,1,1,2
155309,2.84069285476573,33,2,2,2,2,4,210,2,1,1,2
110368,1.69323483178149,9,2,1,5,2,1,30,4,1,1,4
351321,0.480052810937415,55,2,2,1,1,5,220,3,1,1,2
328941,1.19840783827935,52,2,1,1,1,5,10,1,0,0,1
111634,1.38541934416834,17,1,1,1,2,2,220,4,2,2,4
366990,0.747446270760704,69,2,2,4,2,6,210,2,1,1,2
163168,2.17206051743562,81,1,1,4,1,6,210,2,1,1,2
196289,0.544479850603984,70,1,2,4,1,6,210,2,1,1,1
273363,0.474221228862404,11,1,1,5,2,1,220,4,1,1,4
485816,0.503004455127887,62,1,2,1,1,5,220,3,1,1,1
358218,3.36973766473557,74,1,2,4,1,6,210,2,1,1,1
169581,1.87686448603597,31,2,2,1,1,4,210,2,1,1,1
132337,0.66613976348081,65,2,4,4,1,6,10,1,1,1,1
250778,0.843798467197144,65,2,2,4,1,6,220,3,1,1,2
290559,3.67786900642743,54,2,1,1,1,5,10,1,1,1,1
189441,0.889249607112918,6,2,1,5,2,1,220,3,2,2,3
100600,0.716222470420859,54,1,2,1,1,5,220,3,1,1,2
207506,0.665058723495586,52,1,2,1,1,5,220,4,1,1,1
149445,0.905415830528418,33,2,2,1,1,4,210,2,1,1,2
400042,0.866040864181193,37,1,2,2,1,4,30,6,2,2,3
484205,1.23054439569945,78,2,3,1,1,6,230,2,1,1,1
373740,1.2418592756373,61,1,2,1,1,5,210,2,4,4,1
103868,0.566852987847555,25,1,1,3,1,4,230,3,1,1,2
410277,2.97211927649406,50,2,2,1,2,5,210,2,0,0,2
183748,0.876817150441846,29,2,1,1,2,4,10,1,0,0,1
431036,2.44052933493433,10,2,1,5,2,1,220,4,2,2,3
442276,2.00155973876617,52,2,2,2,2,5,220,5,2,2,2
352489,0.61324960674827,53,1,2,1,1,5,220,4,3,3,2
280798,4.24812404593316,27,2,1,2,2,4,220,3,2,2,3
450288,0.589120411364378,41,2,2,1,1,4,220,5,2,2,2
271187,0.356752308746934,20,1,1,2,1,3,220,4,2,2,3
351150,1.34513003904966,55,1,4,1,1,5,210,2,2,2,1
265977,1.81947629600094,10,1,1,5,2,1,220,3,1,1,3
428035,1.63963914751484,66,2,2,1,1,6,210,2,2,2,2
430447,3.78103786093302,75,1,4,4,1,6,210,2,0,0,1
340091,0.36988287845945,74,2,2,4,1,6,210,2,2,2,2
419612,1.9345238417997,63,2,3,2,1,5,10,1,1,1,1
387712,1.81473962792623,49,2,2,1,1,5,220,4,1,1,1
490127,0.67773248312711,50,1,2,1,1,5,220,5,2,2,1
337653,0.494338293111921,53,1,2,1,1,5,210,2,2,2,1
458483,0.581852558615283,15,2,1,3,2,2,220,4,2,2,4
