household_id,person_id,age,husband_age,wife_age_group,husband_age_group,birth_av,parity,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
100005,8,38,42.0,35-39,40-44,1,2,828.0,18359.964000000004,0.045098127643387526,0.0,False
620952,9,38,42.0,35-39,40-44,1,2,828.0,18359.964000000004,0.045098127643387526,0.0,False
100008,15,43,49.0,40-44,45-49,1,1,272.0,6774.986399999999,0.04014768206767176,0.0,False
620973,37,46,46.0,45-49,45-49,1,1,18.0,8609.16,0.0020907963146230293,0.0,False
100046,54,64,61.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100047,57,64,71.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100049,59,80,81.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
620997,63,48,49.0,45-49,45-49,1,1,18.0,8609.16,0.0020907963146230293,0.0,False
100055,69,71,74.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
621003,73,62,63.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
621005,77,32,39.0,30-34,35-39,1,1,3725.0,13567.176000000001,0.27455971677525226,0.0,False
100078,93,48,47.0,45-49,45-49,1,2,7.0,17776.752,0.00039377272068598357,0.0,False
621025,94,48,47.0,45-49,45-49,1,2,7.0,17776.752,0.00039377272068598357,0.0,False
100098,106,58,59.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
621045,107,58,59.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
100108,120,62,68.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100139,132,68,53.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
100159,150,44,40.0,40-44,40-44,1,1,633.0,10067.366399999999,0.062876424165907,0.0,False
100160,156,45,46.0,45-49,45-49,1,0,28.0,7399.224,0.0037841806113722196,0.0,False
621107,157,45,46.0,45-49,45-49,1,0,28.0,7399.224,0.0037841806113722196,0.0,False
1142054,158,45,46.0,45-49,45-49,1,0,28.0,7399.224,0.0037841806113722196,0.0,False
100161,160,63,64.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100174,167,45,44.0,45-49,40-44,1,2,8.0,4973.64,0.0016084799060647735,0.0,False
621121,168,45,44.0,45-49,40-44,1,2,8.0,4973.64,0.0016084799060647735,0.0,False
100175,175,33,32.0,30-34,30-34,1,3+,272.0,7766.64,0.03502157947323424,0.0,False
100180,182,74,85.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
621127,183,74,85.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100185,185,42,51.0,40-44,50-59,1,2,33.0,7647.276000000001,0.004315262061942056,0.0,False
100221,221,68,74.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
621187,232,39,48.0,35-39,45-49,1,3+,74.0,3868.4519999999993,0.01912909866789093,0.0,False
100253,249,36,39.0,35-39,35-39,1,1,3193.0,12859.392,0.24830100832138877,0.0,False
621200,250,36,39.0,35-39,35-39,1,1,3193.0,12859.392,0.24830100832138877,0.0,False
1142147,251,36,39.0,35-39,35-39,1,1,3193.0,12859.392,0.24830100832138877,0.0,False
100267,260,40,42.0,40-44,40-44,1,2,290.0,22388.6208,0.012953008699848095,0.0,False
100269,263,54,53.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
100272,269,60,62.0,50+,60-69,1,1,1.0,70526.736,1.4179019996048023e-05,0.0,False
621219,270,60,62.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
1142166,271,60,62.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
1142176,288,41,43.0,40-44,40-44,1,2,290.0,22388.6208,0.012953008699848095,0.0,False
1663123,289,41,43.0,40-44,40-44,1,2,290.0,22388.6208,0.012953008699848095,0.0,False
100301,318,38,44.0,35-39,40-44,1,3+,286.0,11065.572,0.025845930061274735,0.0,False
100323,323,77,74.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100368,330,62,71.0,50+,70+,1,2,0.0,154483.30800000002,0.0,0.0,False
100370,333,37,37.0,35-39,35-39,1,0,2290.0,17220.4032,0.13298178755768042,0.0,False
621317,334,37,37.0,35-39,35-39,1,0,2290.0,17220.4032,0.13298178755768042,0.0,False
100373,337,75,74.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100378,341,48,52.0,45-49,50-59,1,2,5.0,23680.944000000003,0.00021114023157184947,0.0,False
621325,342,48,52.0,45-49,50-59,1,2,5.0,23680.944000000003,0.00021114023157184947,0.0,False
100412,358,78,91.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100413,361,67,67.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100426,367,51,66.0,50+,60-69,1,2,0.0,144466.05599999998,0.0,0.0,False
100430,373,51,53.0,50+,50-59,1,1,2.0,42903.504,4.661623908387529e-05,0.0,False
