household_id,person_id,age,m_age,w_age_group,m_age_group,birth_av,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
100016,24,62,73.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
620963,25,62,73.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
1662857,27,62,73.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
100019,30,54,57.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100029,43,50,53.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100037,45,55,55.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100044,51,47,58.0,45-49,50-59,0,9.0,94836.0,9.49006706314058e-05,0.0001905534647168543,False
100050,62,50,51.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100063,82,54,56.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100068,86,53,48.0,50+,45-49,0,2.0,23940.0,8.35421888053467e-05,8.319914719346859e-06,False
100099,110,53,48.0,50+,45-49,0,2.0,23940.0,8.35421888053467e-05,8.319914719346859e-06,False
621150,200,54,55.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
1142097,201,54,55.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
621166,217,93,74.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
100264,257,88,88.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
100279,279,35,36.0,35-39,35-39,0,1311.0,58128.0,0.02255367464905037,0.02395242727778452,False
621226,280,35,36.0,35-39,35-39,0,1311.0,58128.0,0.02255367464905037,0.02395242727778452,False
1142173,281,35,36.0,35-39,35-39,0,1311.0,58128.0,0.02255367464905037,0.02395242727778452,False
100296,308,59,55.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
621357,352,67,67.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
100442,392,49,50.0,45-49,50-59,0,9.0,94836.0,9.49006706314058e-05,0.0001905534647168543,False
621389,393,49,50.0,45-49,50-59,0,9.0,94836.0,9.49006706314058e-05,0.0001905534647168543,False
100446,411,34,36.0,30-34,35-39,0,1382.0,45276.0,0.030523897870836647,0.03509150914253536,False
1142346,418,35,38.0,35-39,35-39,0,1311.0,58128.0,0.02255367464905037,0.02395242727778452,False
100453,422,46,52.0,45-49,50-59,0,9.0,94836.0,9.49006706314058e-05,0.0001905534647168543,False
100454,429,40,48.0,40-44,45-49,0,205.0,81396.0,0.002518551280161187,0.003576781198907139,False
100504,458,54,60.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
621451,459,54,60.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
621476,482,33,35.0,30-34,35-39,0,1382.0,45276.0,0.030523897870836647,0.03509150914253536,True
1142423,483,33,35.0,30-34,35-39,0,1382.0,45276.0,0.030523897870836647,0.03509150914253536,False
1663370,484,33,35.0,30-34,35-39,0,1382.0,45276.0,0.030523897870836647,0.03509150914253536,False
100537,491,81,83.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
100540,497,57,59.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
621487,498,57,59.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100549,509,56,57.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100609,546,35,37.0,35-39,35-39,0,1311.0,58128.0,0.02255367464905037,0.02395242727778452,False
100616,551,51,59.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
621563,552,51,59.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
1142510,553,51,59.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100630,568,68,69.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
100632,571,72,70.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
621584,576,43,44.0,40-44,40-44,0,306.0,107940.0,0.0028349082823790994,0.003384340217586225,False
621589,587,48,48.0,45-49,45-49,0,14.0,96180.0,0.0001455604075691412,0.0002512462355771412,False
1142536,588,48,48.0,45-49,45-49,0,14.0,96180.0,0.0001455604075691412,0.0002512462355771412,False
100664,610,53,64.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
621611,611,53,64.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
100690,627,57,58.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100695,632,58,67.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
100735,649,50,56.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100822,698,67,73.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
621769,699,67,73.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
100842,732,51,55.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100851,742,40,57.0,40-44,50-59,0,58.0,35364.0,0.0016400859631263431,0.0027149308594739178,False
621798,743,40,57.0,40-44,50-59,0,58.0,35364.0,0.0016400859631263431,0.0027149308594739178,False
100876,754,33,32.0,30-34,30-34,0,1833.0,50904.0,0.036008958038661006,0.037875848308916694,False
621823,755,33,32.0,30-34,30-34,0,1833.0,50904.0,0.036008958038661006,0.037875848308916694,False
1142770,756,33,32.0,30-34,30-34,0,1833.0,50904.0,0.036008958038661006,0.037875848308916694,False
100912,779,41,60.0,40-44,60-69,0,9.0,4452.0,0.0020215633423180594,0.0024193997467169856,False
621859,780,41,60.0,40-44,60-69,0,9.0,4452.0,0.0020215633423180594,0.0024193997467169856,False
100926,787,49,52.0,45-49,50-59,0,9.0,94836.0,9.49006706314058e-05,0.0001905534647168543,False
100975,808,50,51.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100990,826,64,75.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
101083,881,58,63.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
101169,911,57,72.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
101192,921,59,60.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
