household_id,person_id,age,husband_age,wife_age_group,husband_age_group,birth_av,parity,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
100005,8,46,50.0,45-49,50-59,1,2,5.0,23680.944000000003,0.00021114023157184947,0.0,False
620952,9,46,50.0,45-49,50-59,1,2,5.0,23680.944000000003,0.00021114023157184947,0.0,False
100008,15,51,57.0,50+,50-59,1,1,2.0,42903.504,4.661623908387529e-05,0.0,False
620963,25,68,79.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100046,54,72,69.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100049,59,88,89.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
620997,63,56,57.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
100055,69,79,82.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
621003,73,70,71.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
621005,77,40,47.0,40-44,45-49,1,3+,90.0,10423.056,0.00863470367999558,0.0,False
100078,93,56,55.0,50+,50-59,1,2,0.0,87882.984,0.0,0.0,False
621025,94,56,55.0,50+,50-59,1,1,2.0,42903.504,4.661623908387529e-05,0.0,False
100098,106,66,67.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
621045,107,66,67.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100108,120,70,76.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100109,121,61,50.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
100139,132,76,61.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100154,147,56,62.0,50+,60-69,1,1,1.0,70526.736,1.4179019996048023e-05,0.0,False
100159,150,52,48.0,50+,45-49,1,1,2.0,2874.8160000000003,0.0006956966985017475,0.0,False
100160,156,53,54.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
621107,157,53,54.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
1142054,158,53,54.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
100161,160,71,72.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100174,167,53,52.0,50+,50-59,1,2,0.0,87882.984,0.0,0.0,False
621121,168,53,52.0,50+,50-59,1,2,0.0,87882.984,0.0,0.0,False
100175,175,41,40.0,40-44,40-44,1,3+,148.0,15488.256000000001,0.009555627179716038,0.0,False
100185,185,50,59.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
100203,199,60,61.0,50+,60-69,1,1,1.0,70526.736,1.4179019996048023e-05,0.0,False
621187,232,47,56.0,45-49,50-59,1,3+,9.0,16985.808,0.000529854099375196,0.0,False
100253,249,44,47.0,40-44,45-49,1,1,272.0,6774.986399999999,0.04014768206767176,0.0,False
621200,250,44,47.0,40-44,45-49,1,1,272.0,6774.986399999999,0.04014768206767176,0.0,False
1142147,251,44,47.0,40-44,45-49,1,1,272.0,6774.986399999999,0.04014768206767176,0.0,False
100267,260,48,50.0,45-49,50-59,1,2,5.0,23680.944000000003,0.00021114023157184947,0.0,False
100269,263,62,61.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100272,269,68,70.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
1142166,271,68,70.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
1142176,288,49,51.0,45-49,50-59,1,1,7.0,11468.52,0.0006103664640250006,0.0,False
100301,318,46,52.0,45-49,50-59,1,3+,9.0,16985.808,0.000529854099375196,0.0,False
100370,333,45,45.0,45-49,45-49,1,0,28.0,7399.224,0.0037841806113722196,0.0,False
621317,334,45,45.0,45-49,45-49,1,0,28.0,7399.224,0.0037841806113722196,0.0,False
100373,337,83,82.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100378,341,56,60.0,50+,60-69,1,1,1.0,70526.736,1.4179019996048023e-05,0.0,False
621325,342,56,60.0,50+,60-69,1,1,1.0,70526.736,1.4179019996048023e-05,0.0,False
100413,361,75,75.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100426,367,59,74.0,50+,70+,1,1,0.0,75417.04800000001,0.0,0.0,False
100430,373,59,61.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
621377,374,59,61.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
1142324,375,59,61.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
1142336,394,55,56.0,50+,50-59,1,1,2.0,42903.504,4.661623908387529e-05,0.0,False
100446,411,40,42.0,40-44,40-44,1,2,290.0,22388.6208,0.012953008699848095,0.0,False
100452,416,41,44.0,40-44,40-44,1,2,290.0,22388.6208,0.012953008699848095,0.0,False
621399,417,41,44.0,40-44,40-44,1,2,290.0,22388.6208,0.012953008699848095,0.0,False
1663293,419,41,44.0,40-44,40-44,1,2,290.0,22388.6208,0.012953008699848095,0.0,False
621400,423,52,58.0,50+,50-59,1,2,0.0,87882.984,0.0,0.0,False
100481,444,69,71.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100488,447,54,54.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
621435,448,54,54.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
1142423,483,39,41.0,35-39,40-44,1,2,828.0,18359.964000000004,0.045098127643387526,0.0,False
100534,488,82,84.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100558,513,48,50.0,45-49,50-59,1,2,5.0,23680.944000000003,0.00021114023157184947,0.0,False
100564,518,52,70.0,50+,70+,1,1,0.0,75417.04800000001,0.0,0.0,False
100565,523,37,39.0,35-39,35-39,1,0,2290.0,17220.4032,0.13298178755768042,0.0,False
100589,536,71,74.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
621536,537,71,74.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100597,543,76,79.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
621556,547,41,43.0,40-44,40-44,1,2,290.0,22388.6208,0.012953008699848095,0.0,False
100616,551,57,65.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100642,586,54,54.0,50+,50-59,1,3+,2.0,63663.264,3.1415291556524654e-05,0.0,False
100764,663,38,52.0,35-39,50-59,1,3+,28.0,1187.5248,0.023578454951003972,0.0,False
621711,664,38,52.0,35-39,50-59,1,3+,28.0,1187.5248,0.023578454951003972,0.0,False
621720,670,69,65.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100820,694,47,48.0,45-49,45-49,1,2,7.0,17776.752,0.00039377272068598357,0.0,False
621767,695,47,48.0,45-49,45-49,1,2,7.0,17776.752,0.00039377272068598357,0.0,False
100827,704,43,42.0,40-44,40-44,1,2,290.0,22388.6208,0.012953008699848095,0.0,False
621774,705,43,42.0,40-44,40-44,1,2,290.0,22388.6208,0.012953008699848095,0.0,False
1663668,707,43,42.0,40-44,40-44,1,2,290.0,22388.6208,0.012953008699848095,0.0,False
100859,745,83,86.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
621819,752,87,90.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100883,761,67,69.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100887,765,58,59.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
621834,766,58,59.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
621839,768,60,60.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
621869,785,74,78.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
621903,801,56,64.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100980,815,82,81.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
101023,835,57,58.0,50+,50-59,1,1,2.0,42903.504,4.661623908387529e-05,0.0,False
101024,840,73,78.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
