household_id,person_id,age,m_age,w_age_group,m_age_group,birth_av,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
100037,45,62,62.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
100050,62,57,58.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100068,86,60,55.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100099,110,60,55.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
621150,200,61,62.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
100279,279,42,43.0,40-44,40-44,0,306.0,107940.0,0.0028349082823790994,0.003384340217586225,False
621226,280,42,43.0,40-44,40-44,0,306.0,107940.0,0.0028349082823790994,0.003384340217586225,False
1142173,281,42,43.0,40-44,40-44,0,306.0,107940.0,0.0028349082823790994,0.003384340217586225,False
100296,308,66,62.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
621357,352,74,74.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
100442,392,56,57.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
621389,393,56,57.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
1142346,418,42,45.0,40-44,45-49,0,205.0,81396.0,0.002518551280161187,0.003576781198907139,False
100454,429,47,55.0,45-49,50-59,0,9.0,94836.0,9.49006706314058e-05,0.0001905534647168543,False
621451,459,61,67.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
621476,482,40,42.0,40-44,40-44,0,306.0,107940.0,0.0028349082823790994,0.003384340217586225,False
1663370,484,40,42.0,40-44,40-44,0,306.0,107940.0,0.0028349082823790994,0.003384340217586225,False
100540,497,64,66.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
621487,498,64,66.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
100549,509,63,64.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
100609,546,42,44.0,40-44,40-44,0,306.0,107940.0,0.0028349082823790994,0.003384340217586225,False
621563,552,58,66.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
1142510,553,58,66.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
100630,568,75,76.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
100632,571,79,77.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
621584,576,50,51.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
621589,587,55,55.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
1142536,588,55,55.0,50+,50-59,0,0.0,176484.0,0.0,6.309728458512647e-06,False
100690,627,64,65.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
100695,632,65,74.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
100735,649,57,63.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
621769,699,74,80.0,50+,70+,0,0.0,58968.0,0.0,4.6893921814611746e-07,False
100842,732,58,62.0,50+,60-69,0,0.0,103572.0,0.0,5.6212273109157415e-06,False
100851,742,47,64.0,45-49,60-69,0,1.0,8568.0,0.00011671335200746966,0.00016976417957836098,False
