household_id,person_id,age,husband_age,wife_age_group,husband_age_group,birth_av,parity,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
100005,8,39,43.0,35-39,40-44,1,2,828.0,18359.964000000004,0.045098127643387526,0.0,False
620952,9,39,43.0,35-39,40-44,1,2,828.0,18359.964000000004,0.045098127643387526,0.0,False
100008,15,44,50.0,40-44,50-59,1,1,74.0,3438.708,0.021519710309802403,0.0,False
620973,37,47,47.0,45-49,45-49,1,1,18.0,8609.16,0.0020907963146230293,0.0,False
100046,54,65,62.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100047,57,65,72.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100049,59,81,82.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
620997,63,49,50.0,45-49,50-59,1,1,7.0,11468.52,0.0006103664640250006,0.0,False
100055,69,72,75.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
621003,73,63,64.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
621005,77,33,40.0,30-34,40-44,1,1,1050.0,4371.645600000001,0.24018415399455065,1.0,True
100078,93,49,48.0,45-49,45-49,1,2,7.0,17776.752,0.00039377272068598357,0.0,False
621025,94,49,48.0,45-49,45-49,1,2,7.0,17776.752,0.00039377272068598357,0.0,False
100098,106,59,60.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
621045,107,59,60.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100108,120,63,69.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100109,121,54,43.0,50+,40-44,1,2,0.0,1664.208,0.0,0.0,False
100139,132,69,54.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
100159,150,45,41.0,45-49,40-44,1,1,17.0,2408.7,0.007057748993232865,0.0,False
100160,156,46,47.0,45-49,45-49,1,0,28.0,7399.224,0.0037841806113722196,0.0,False
621107,157,46,47.0,45-49,45-49,1,0,28.0,7399.224,0.0037841806113722196,0.0,False
1142054,158,46,47.0,45-49,45-49,1,0,28.0,7399.224,0.0037841806113722196,0.0,False
100161,160,64,65.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
100174,167,46,45.0,45-49,45-49,1,2,7.0,17776.752,0.00039377272068598357,0.0,False
621121,168,46,45.0,45-49,45-49,1,2,7.0,17776.752,0.00039377272068598357,0.0,False
100175,175,34,33.0,30-34,30-34,1,3+,272.0,7766.64,0.03502157947323424,0.0,False
100180,182,75,86.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
621127,183,75,86.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
100185,185,43,52.0,40-44,50-59,1,1,74.0,3438.708,0.021519710309802403,0.0,False
100221,221,69,75.0,50+,70+,1,0,0.0,63658.475999999995,0.0,0.0,False
621187,232,40,49.0,40-44,45-49,1,3+,90.0,10423.056,0.00863470367999558,0.0,False
100253,249,37,40.0,35-39,40-44,1,1,1809.0,9505.439999999999,0.19031207392819272,0.0,False
621200,250,37,40.0,35-39,40-44,1,1,1809.0,9505.439999999999,0.19031207392819272,0.0,False
1142147,251,37,40.0,35-39,40-44,1,1,1809.0,9505.439999999999,0.19031207392819272,0.0,False
100267,260,41,43.0,40-44,40-44,1,2,290.0,22388.6208,0.012953008699848095,0.0,False
100269,263,55,54.0,50+,50-59,1,0,3.0,36214.248,8.284032295796948e-05,0.0,False
100272,269,61,63.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
1142166,271,61,63.0,50+,60-69,1,0,0.0,59530.632000000005,0.0,0.0,False
1142176,288,42,44.0,40-44,40-44,1,2,290.0,22388.6208,0.012953008699848095,0.0,False
1663123,289,42,44.0,40-44,40-44,1,2,290.0,22388.6208,0.012953008699848095,0.0,False
