household_id,person_id,age,m_age,w_age_group,m_age_group,birth_av,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
1141910,26,66,77.0,50+,70+,0,0.0,70761.59999999999,0.0,3.878511877764302e-07,False
1662857,27,66,77.0,50+,70+,0,0.0,70761.59999999999,0.0,3.878511877764302e-07,False
100019,30,58,61.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
100029,43,54,57.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100044,51,51,62.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
620997,63,54,55.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100068,86,57,52.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100099,110,57,52.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100109,121,59,48.0,50+,45-49,0,2.0,28728.0,6.961849067112225e-05,6.935152873053567e-06,False
100154,147,54,60.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
100159,150,50,46.0,50+,45-49,0,2.0,28728.0,6.961849067112225e-05,6.935152873053567e-06,False
100175,175,39,38.0,35-39,35-39,0,1311.0,69753.59999999999,0.018794728874208647,0.019948541537808673,False
100185,185,48,57.0,45-49,50-59,0,9.0,113803.2,7.908389219283817e-05,0.00015864351923626976,False
100203,199,58,59.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
621150,200,58,59.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
1142097,201,58,59.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100236,224,53,57.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100240,231,45,54.0,45-49,50-59,0,9.0,113803.2,7.908389219283817e-05,0.00015864351923626976,False
100279,279,39,40.0,35-39,40-44,0,850.0,82252.8,0.01033399470899471,0.012323880683539082,False
621226,280,39,40.0,35-39,40-44,0,850.0,82252.8,0.01033399470899471,0.012323880683539082,False
1142173,281,39,40.0,35-39,40-44,0,850.0,82252.8,0.01033399470899471,0.012323880683539082,False
100282,286,47,49.0,45-49,45-49,0,14.0,115416.0,0.00012130033964095099,0.0002091441625376308,False
1142176,288,47,49.0,45-49,45-49,0,14.0,115416.0,0.00012130033964095099,0.0002091441625376308,False
1663123,289,47,49.0,45-49,45-49,0,14.0,115416.0,0.00012130033964095099,0.0002091441625376308,False
100296,308,63,59.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
621243,309,63,59.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100410,351,71,71.0,50+,70+,0,0.0,70761.59999999999,0.0,3.878511877764302e-07,False
621357,352,71,71.0,50+,70+,0,0.0,70761.59999999999,0.0,3.878511877764302e-07,False
100442,392,53,54.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
1142336,394,53,54.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100446,411,38,40.0,35-39,40-44,0,850.0,82252.8,0.01033399470899471,0.012323880683539082,False
100452,416,39,42.0,35-39,40-44,0,850.0,82252.8,0.01033399470899471,0.012323880683539082,False
621399,417,39,42.0,35-39,40-44,0,850.0,82252.8,0.01033399470899471,0.012323880683539082,False
1663293,419,39,42.0,35-39,40-44,0,850.0,82252.8,0.01033399470899471,0.012323880683539082,False
621400,423,50,56.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100504,458,58,64.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
621451,459,58,64.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
100529,481,37,39.0,35-39,35-39,0,1311.0,69753.59999999999,0.018794728874208647,0.019948541537808673,False
621476,482,37,39.0,35-39,35-39,0,1311.0,69753.59999999999,0.018794728874208647,0.019948541537808673,False
1142423,483,37,39.0,35-39,35-39,0,1311.0,69753.59999999999,0.018794728874208647,0.019948541537808673,False
1663370,484,37,39.0,35-39,35-39,0,1311.0,69753.59999999999,0.018794728874208647,0.019948541537808673,False
100540,497,61,63.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
621487,498,61,63.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
100549,509,60,61.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
100565,523,35,37.0,35-39,35-39,0,1311.0,69753.59999999999,0.018794728874208647,0.019948541537808673,False
100581,526,62,62.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
100609,546,39,41.0,35-39,40-44,0,850.0,82252.8,0.01033399470899471,0.012323880683539082,False
621556,547,39,41.0,35-39,40-44,0,850.0,82252.8,0.01033399470899471,0.012323880683539082,False
100616,551,55,63.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
100630,568,72,73.0,50+,70+,0,0.0,70761.59999999999,0.0,3.878511877764302e-07,False
100632,571,76,74.0,50+,70+,0,0.0,70761.59999999999,0.0,3.878511877764302e-07,False
100637,575,47,48.0,45-49,45-49,0,14.0,115416.0,0.00012130033964095099,0.0002091441625376308,False
100642,586,52,52.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
621589,587,52,52.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100664,610,57,68.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
621611,611,57,68.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
100690,627,61,62.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
100695,632,62,71.0,50+,70+,0,0.0,70761.59999999999,0.0,3.878511877764302e-07,False
100735,649,54,60.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
621769,699,71,77.0,50+,70+,0,0.0,70761.59999999999,0.0,3.878511877764302e-07,False
100824,701,37,46.0,35-39,45-49,0,308.0,24494.399999999998,0.01257430269775949,0.013016981345685226,False
100842,732,55,59.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
621798,743,44,61.0,40-44,60-69,0,9.0,5342.4,0.0016846361185983828,0.0020095063050032404,False
100876,754,37,36.0,35-39,35-39,0,1311.0,69753.59999999999,0.018794728874208647,0.019948541537808673,False
621823,755,37,36.0,35-39,35-39,0,1311.0,69753.59999999999,0.018794728874208647,0.019948541537808673,False
100912,779,45,64.0,45-49,60-69,0,1.0,10281.6,9.726112667289138e-05,0.00014097068604665552,False
621859,780,45,64.0,45-49,60-69,0,1.0,10281.6,9.726112667289138e-05,0.00014097068604665552,False
