household_id,person_id,age,m_age,w_age_group,m_age_group,birth_av,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
1141910,26,64,75.0,50+,70+,0,0.0,70761.59999999999,0.0,3.878511877764302e-07,False
1662857,27,64,75.0,50+,70+,0,0.0,70761.59999999999,0.0,3.878511877764302e-07,False
100019,30,56,59.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100029,43,52,55.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100044,51,49,60.0,45-49,60-69,0,1.0,10281.6,9.726112667289138e-05,0.00014097068604665552,False
620997,63,52,53.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100068,86,55,50.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100099,110,55,50.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100109,121,57,46.0,50+,45-49,0,2.0,28728.0,6.961849067112225e-05,6.935152873053567e-06,False
100154,147,52,58.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100159,150,48,44.0,45-49,40-44,0,18.0,24091.2,0.0007471607890017931,0.00019787137601944346,False
100175,175,37,36.0,35-39,35-39,0,1311.0,69753.59999999999,0.018794728874208647,0.019948541537808673,False
100185,185,46,55.0,45-49,50-59,0,9.0,113803.2,7.908389219283817e-05,0.00015864351923626976,False
100203,199,56,57.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
621150,200,56,57.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
1142097,201,56,57.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100219,216,95,76.0,50+,70+,0,0.0,70761.59999999999,0.0,3.878511877764302e-07,False
100236,224,51,55.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100240,231,43,52.0,40-44,50-59,0,58.0,42436.799999999996,0.001366738302605286,0.002260898988569014,False
621187,232,43,52.0,40-44,50-59,0,58.0,42436.799999999996,0.001366738302605286,0.002260898988569014,False
100279,279,37,38.0,35-39,35-39,0,1311.0,69753.59999999999,0.018794728874208647,0.019948541537808673,False
621226,280,37,38.0,35-39,35-39,0,1311.0,69753.59999999999,0.018794728874208647,0.019948541537808673,False
1142173,281,37,38.0,35-39,35-39,0,1311.0,69753.59999999999,0.018794728874208647,0.019948541537808673,False
100282,286,45,47.0,45-49,45-49,0,14.0,115416.0,0.00012130033964095099,0.0002091441625376308,False
1142176,288,45,47.0,45-49,45-49,0,14.0,115416.0,0.00012130033964095099,0.0002091441625376308,False
1663123,289,45,47.0,45-49,45-49,0,14.0,115416.0,0.00012130033964095099,0.0002091441625376308,False
100296,308,61,57.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
621243,309,61,57.0,50+,50-59,0,0.0,211780.8,0.0,5.260310959666582e-06,False
100410,351,69,69.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
621357,352,69,69.0,50+,60-69,0,0.0,124286.4,0.0,4.6742342570403824e-06,False
