household_id,person_id,age,husband_age,wife_age_group,husband_age_group,birth_av,parity,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
100004,2,51,51.0,50+,50-59,1,1,2.0,51484.20480000001,3.884686590322941e-05,5.2615280833260174e-05,False
620952,9,44,48.0,40-44,45-49,1,2,110.0,18080.112960000002,0.006084032784715521,0.010601388573576148,False
100008,15,49,55.0,45-49,50-59,1,1,7.0,13762.223999999998,0.0005086387200208339,0.0028371142116271034,False
620973,37,52,52.0,50+,50-59,1,3+,2.0,76395.91679999999,2.6179409630437214e-05,4.754295495907997e-06,False
100046,54,70,67.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
100056,72,68,69.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
621003,73,68,69.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
621005,77,38,45.0,35-39,45-49,1,3+,74.0,4642.1424,0.015940915556575775,0.01571171718924318,False
621025,94,54,53.0,50+,50-59,1,2,0.0,105459.5808,0.0,9.883723517610299e-06,False
100098,106,64,65.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
621045,107,64,65.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
100108,120,68,74.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100139,132,74,59.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
100160,156,51,52.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
1142054,158,51,52.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
100161,160,69,70.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100174,167,51,50.0,50+,50-59,1,2,0.0,105459.5808,0.0,9.883723517610299e-06,False
621121,168,51,50.0,50+,50-59,1,2,0.0,105459.5808,0.0,9.883723517610299e-06,False
621127,183,80,91.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100202,193,57,57.0,50+,50-59,1,2,0.0,105459.5808,0.0,9.883723517610299e-06,False
100253,249,42,45.0,40-44,45-49,1,3+,90.0,12507.6672,0.007195586399996316,0.005127694624140044,False
621200,250,42,45.0,40-44,45-49,1,3+,90.0,12507.6672,0.007195586399996316,0.005127694624140044,False
1142147,251,42,45.0,40-44,45-49,1,3+,90.0,12507.6672,0.007195586399996316,0.005127694624140044,False
100267,260,46,48.0,45-49,45-49,1,2,7.0,21332.102400000003,0.00032814393390498625,0.0006737449074970394,False
100269,263,60,59.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
621219,270,66,68.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
100290,302,71,74.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100301,318,44,50.0,40-44,50-59,1,1,74.0,4126.4496,0.017933091924835335,0.04326203839118846,False
621317,334,43,43.0,40-44,40-44,1,2,290.0,26866.34496,0.010794173916540079,0.013440137366483362,False
100378,341,54,58.0,50+,50-59,1,3+,2.0,76395.91679999999,2.6179409630437214e-05,4.754295495907997e-06,False
621325,342,54,58.0,50+,50-59,1,1,2.0,51484.20480000001,3.884686590322941e-05,5.2615280833260174e-05,False
100412,358,84,97.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100413,361,73,73.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
621360,362,73,73.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
621377,374,57,59.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
100463,432,74,76.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
621410,433,74,76.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100481,444,67,69.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
100488,447,52,52.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
100521,473,67,79.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100532,485,89,85.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100548,506,86,82.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100558,513,46,48.0,45-49,45-49,1,2,7.0,21332.102400000003,0.00032814393390498625,0.0006737449074970394,False
100564,518,50,68.0,50+,60-69,1,1,1.0,84632.08320000001,1.1815849996706685e-05,2.3400456456002254e-05,False
621511,519,50,68.0,50+,60-69,1,1,1.0,84632.08320000001,1.1815849996706685e-05,2.3400456456002254e-05,False
100589,536,69,72.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100683,625,87,90.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100699,636,78,82.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
621646,637,78,82.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100764,663,36,50.0,35-39,50-59,1,3+,28.0,1425.02976,0.01964871245916998,0.012495483941262266,False
621711,664,36,50.0,35-39,50-59,1,3+,28.0,1425.02976,0.01964871245916998,0.012495483941262266,False
621720,670,67,63.0,50+,60-69,1,1,1.0,84632.08320000001,1.1815849996706685e-05,2.3400456456002254e-05,False
100816,689,57,67.0,50+,60-69,1,1,1.0,84632.08320000001,1.1815849996706685e-05,2.3400456456002254e-05,False
100827,704,41,40.0,40-44,40-44,1,3+,148.0,18585.9072,0.007963022649763365,0.006510389171147894,False
621774,705,41,40.0,40-44,40-44,1,2,290.0,26866.34496,0.010794173916540079,0.013440137366483362,False
1142721,706,41,40.0,40-44,40-44,1,2,290.0,26866.34496,0.010794173916540079,0.013440137366483362,False
1663668,707,41,40.0,40-44,40-44,1,3+,148.0,18585.9072,0.007963022649763365,0.006510389171147894,False
100859,745,81,84.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100883,761,65,67.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
100887,765,56,57.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
621834,766,56,57.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
100892,767,58,58.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
621839,768,58,58.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
100900,774,75,76.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100922,784,72,76.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100948,789,74,80.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
100956,800,54,62.0,50+,60-69,1,1,1.0,84632.08320000001,1.1815849996706685e-05,2.3400456456002254e-05,False
621903,801,54,62.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
621927,816,80,79.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
101007,829,49,54.0,45-49,50-59,1,3+,9.0,20382.9696,0.00044154508281266336,0.0002570115095336659,False
621954,830,49,54.0,45-49,50-59,1,1,7.0,13762.223999999998,0.0005086387200208339,0.0028371142116271034,False
101023,835,55,56.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
101028,843,41,49.0,40-44,45-49,1,0,234.0,7952.63616,0.029424205419703246,0.01989484528655643,False
621975,844,41,49.0,40-44,45-49,1,2,110.0,18080.112960000002,0.006084032784715521,0.010601388573576148,False
101065,868,71,61.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
101066,873,76,80.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
101071,877,87,88.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
622042,890,75,81.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
101129,902,73,75.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
101132,905,78,80.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
101148,908,77,87.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
101190,915,77,,50+,,1,0,,,,,False
101190,916,76,,50+,,1,0,,,,,False
101214,935,78,77.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
622161,936,78,77.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
101250,947,79,82.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
101268,958,58,69.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
622215,959,58,69.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
101275,961,57,73.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
101309,976,52,52.0,50+,50-59,1,2,0.0,105459.5808,0.0,9.883723517610299e-06,False
101320,992,45,50.0,45-49,50-59,1,3+,9.0,20382.9696,0.00044154508281266336,0.0002570115095336659,False
622276,1009,50,60.0,50+,60-69,1,3+,0.0,125583.09120000001,0.0,2.114399587985396e-06,False
622279,1023,64,64.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
1664173,1025,64,64.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
101343,1034,57,54.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
1143237,1036,57,54.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
101346,1044,52,53.0,50+,50-59,1,2,0.0,105459.5808,0.0,9.883723517610299e-06,False
622293,1045,52,53.0,50+,50-59,1,1,2.0,51484.20480000001,3.884686590322941e-05,5.2615280833260174e-05,False
1143240,1046,52,53.0,50+,50-59,1,1,2.0,51484.20480000001,3.884686590322941e-05,5.2615280833260174e-05,False
101354,1083,48,55.0,45-49,50-59,1,2,5.0,28417.1328,0.00017595019297654126,0.0005341568557537593,False
101373,1118,58,51.0,50+,50-59,1,1,2.0,51484.20480000001,3.884686590322941e-05,5.2615280833260174e-05,False
622320,1119,58,51.0,50+,50-59,1,1,2.0,51484.20480000001,3.884686590322941e-05,5.2615280833260174e-05,False
1143267,1120,58,51.0,50+,50-59,1,1,2.0,51484.20480000001,3.884686590322941e-05,5.2615280833260174e-05,False
101374,1128,39,44.0,35-39,40-44,1,2,828.0,22031.9568,0.03758177303615628,0.04048360608924708,False
101386,1148,62,64.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
622333,1149,62,64.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
1143280,1150,62,64.0,50+,60-69,1,0,0.0,71436.75839999999,0.0,8.327170335107366e-06,False
101397,1161,57,58.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
622344,1162,57,58.0,50+,50-59,1,0,3.0,43457.0976,6.903360246497456e-05,1.8723765154146874e-05,False
101402,1165,75,74.0,50+,70+,1,0,0.0,76390.1712,0.0,3.889755400259953e-06,False
