household_id,person_id,age,husband_age,wife_age_group,husband_age_group,birth_av,parity,births_count,census_count,birth_prob,p_hat_binom,simulated_birth
100004,2,41,41.0,40-44,40-44,1,2,290.0,44777.2416,0.006476504349924047,0.00834559026886321,False
100005,8,34,38.0,30-34,35-39,1,2,1221.0,30318.624000000003,0.040272276208841135,0.03408281725691863,False
620952,9,34,38.0,30-34,35-39,1,2,1221.0,30318.624000000003,0.040272276208841135,0.03408281725691863,True
100008,15,39,45.0,35-39,45-49,1,1,471.0,6646.08,0.0708688429871443,0.08842967444040677,False
100026,36,42,42.0,40-44,40-44,1,1,633.0,20134.732799999998,0.0314382120829535,0.039280277949641444,False
620973,37,42,42.0,40-44,40-44,1,1,633.0,20134.732799999998,0.0314382120829535,0.039280277949641444,False
100046,54,60,57.0,50+,50-59,1,0,3.0,72428.496,4.142016147898474e-05,1.1548646881727716e-05,False
100047,57,60,67.0,50+,60-69,1,0,0.0,119061.26400000001,0.0,5.234838071837895e-06,False
100049,59,76,77.0,50+,70+,1,0,0.0,127316.95199999999,0.0,2.4784054509318124e-06,False
100055,69,67,70.0,50+,70+,1,0,0.0,127316.95199999999,0.0,2.4784054509318124e-06,False
100056,72,58,59.0,50+,50-59,1,0,3.0,72428.496,4.142016147898474e-05,1.1548646881727716e-05,False
621003,73,58,59.0,50+,50-59,1,0,3.0,72428.496,4.142016147898474e-05,1.1548646881727716e-05,False
100058,76,28,35.0,25-29,35-39,1,1,832.0,4080.72,0.20388558881765964,0.15174102410391307,False
621005,77,28,35.0,25-29,35-39,1,1,832.0,4080.72,0.20388558881765964,0.15174102410391307,False
100078,93,44,43.0,40-44,40-44,1,2,290.0,44777.2416,0.006476504349924047,0.00834559026886321,False
621025,94,44,43.0,40-44,40-44,1,2,290.0,44777.2416,0.006476504349924047,0.00834559026886321,False
100098,106,54,55.0,50+,50-59,1,0,3.0,72428.496,4.142016147898474e-05,1.1548646881727716e-05,False
621045,107,54,55.0,50+,50-59,1,0,3.0,72428.496,4.142016147898474e-05,1.1548646881727716e-05,False
100139,132,64,49.0,50+,45-49,1,0,0.0,4853.183999999999,0.0,1.447878668016513e-05,False
100160,156,41,42.0,40-44,40-44,1,0,417.0,19695.5136,0.021172334393960664,0.015505174623431976,False
621107,157,41,42.0,40-44,40-44,1,0,417.0,19695.5136,0.021172334393960664,0.015505174623431976,False
1142054,158,41,42.0,40-44,40-44,1,0,417.0,19695.5136,0.021172334393960664,0.015505174623431976,False
100161,160,59,60.0,50+,60-69,1,0,0.0,119061.26400000001,0.0,5.234838071837895e-06,False
100172,166,83,84.0,50+,70+,1,0,0.0,127316.95199999999,0.0,2.4784054509318124e-06,False
100174,167,41,40.0,40-44,40-44,1,2,290.0,44777.2416,0.006476504349924047,0.00834559026886321,False
621121,168,41,40.0,40-44,40-44,1,2,290.0,44777.2416,0.006476504349924047,0.00834559026886321,False
100175,175,29,28.0,25-29,25-29,1,3+,46.0,2418.6624,0.019018776659363454,0.020292354221985623,False
